song_id,song_name,song_duration,song_popularity,artist_id,album_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness,album_release_date,album_popularity,Year,artist_genres,artist_popularity
06isZAG9Bgm4jhPj7V0Rhx,The World Has Turned And Left Me Here,259466,56,3jOstUTkEu2JkjvRdBA5Gu,1xpGyKyV26uPstk1Elgp9Q,99.078,audio_features,-5.724,1,0.0352,0.323,0.56,0.455,0.918,0.000399,0.0134,1994-05-10,73,1994,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
3If9Idk1rglOqubIsJcpmv,In The Garage,235706,53,3jOstUTkEu2JkjvRdBA5Gu,1xpGyKyV26uPstk1Elgp9Q,97.47,audio_features,-6.994,1,0.0283,0.107,0.362,0.531,0.729,0.000119,0.00013,1994-05-10,73,1994,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
1w8gsT5RBrFfTrLYhDRJIk,Surf Wax America,186440,52,3jOstUTkEu2JkjvRdBA5Gu,1xpGyKyV26uPstk1Elgp9Q,164.961,audio_features,-7.557,1,0.0953,0.274,0.332,0.405,0.916,0.000345,0.172,1994-05-10,73,1994,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
2w12ff20EDDeXpsx08CgG5,No One Else,184506,51,3jOstUTkEu2JkjvRdBA5Gu,1xpGyKyV26uPstk1Elgp9Q,138.303,audio_features,-5.409,1,0.0343,0.121,0.688,0.461,0.882,0.000248,0.00049,1994-05-10,73,1994,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
5vkkhwtKWnGkFu3tagE71D,Holiday,204933,51,3jOstUTkEu2JkjvRdBA5Gu,1xpGyKyV26uPstk1Elgp9Q,120.124,audio_features,-7.223,1,0.0432,0.146,0.382,0.487,0.811,0.000408,3.83e-05,1994-05-10,73,1994,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
35SRuRfp5BvD1yArmXKNHO,I Just Threw Out The Love Of My Dreams,157960,68,3jOstUTkEu2JkjvRdBA5Gu,56LtTJnIBlgf4obkP13Skz,130.451,audio_features,-3.96,0,0.136,0.101,0.279,0.413,0.967,0.00176,1.09e-06,1996-09-24,59,1996,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
6qQGxKyy6LcyZVsWn93lyS,Pink Triangle,238600,61,3jOstUTkEu2JkjvRdBA5Gu,3jWhmYMAWw5NvHTTeiQtfl,118.809,audio_features,-4.834,1,0.0822,0.347,0.466,0.282,0.894,0.0118,0.0,1996-09-24,59,1996,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
3g2gQMeeQAEPztiQKMlGSl,El Scorcho,243466,58,3jOstUTkEu2JkjvRdBA5Gu,3jWhmYMAWw5NvHTTeiQtfl,148.092,audio_features,-4.968,1,0.0659,0.0932,0.661,0.479,0.707,0.0471,0.0,1996-09-24,59,1996,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
5CjwXdq5Z73Va0XCPFG5Aq,The Good Life,257000,56,3jOstUTkEu2JkjvRdBA5Gu,3jWhmYMAWw5NvHTTeiQtfl,135.76,audio_features,-4.566,1,0.0423,0.339,0.683,0.539,0.893,0.14,0.0,1996-09-24,59,1996,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
43Qr1YBCY3vSVCvZuR0PCb,Why Bother?,128400,54,3jOstUTkEu2JkjvRdBA5Gu,3jWhmYMAWw5NvHTTeiQtfl,140.344,audio_features,-3.819,1,0.0679,0.11,0.601,0.55,0.965,0.0309,0.0,1996-09-24,59,1996,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
42hDrA9GTkuvpxjLtAshct,Tired Of Sex,181706,53,3jOstUTkEu2JkjvRdBA5Gu,3jWhmYMAWw5NvHTTeiQtfl,133.69,audio_features,-4.979,1,0.0703,0.292,0.318,0.331,0.959,0.000923,4.6e-06,1996-09-24,59,1996,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
1MnXNW03vkijBz0GHAsHgW,Falling For You,227733,52,3jOstUTkEu2JkjvRdBA5Gu,3jWhmYMAWw5NvHTTeiQtfl,109.724,audio_features,-4.201,0,0.0486,0.14,0.407,0.406,0.925,0.0672,0.0,1996-09-24,59,1996,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
2MLHyLy5z5l5YRp7momlgw,Island In The Sun,200306,81,3jOstUTkEu2JkjvRdBA5Gu,2OBSz5Nlto0Q5CtYPzPY7c,114.623,audio_features,-6.26,0,0.0288,0.165,0.661,0.654,0.81,0.00719,0.00251,2001-05-15,72,2001,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
2mPMFJvQ0v27gVqe5b6nDn,Hash Pipe,186533,70,3jOstUTkEu2JkjvRdBA5Gu,2OBSz5Nlto0Q5CtYPzPY7c,125.603,audio_features,-6.354,1,0.044,0.284,0.623,0.578,0.882,0.000121,0.479,2001-05-15,72,2001,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,196093,73,3jOstUTkEu2JkjvRdBA5Gu,4D8A8M0NJjEdQhusawyeDz,87.904,audio_features,-3.761,1,0.0726,0.328,0.741,0.693,0.823,0.0932,0.0,2005-05-10,63,2005,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
1D7UBHqaPWDbBHs2S5YXge,Perfect Situation,254333,56,3jOstUTkEu2JkjvRdBA5Gu,4D8A8M0NJjEdQhusawyeDz,93.853,audio_features,-4.1,1,0.0328,0.2,0.403,0.47,0.806,0.0271,0.000142,2005-05-10,63,2005,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
7wclPheMJAUKn2njmO2s3A,Pork And Beans,189400,62,3jOstUTkEu2JkjvRdBA5Gu,6v8wNjiQDhDijoapXXZ9mZ,119.838,audio_features,-6.622,1,0.0339,0.158,0.706,0.599,0.624,0.0109,8.06e-06,2008-01-01,53,2008,"alternative rock, modern power pop, modern rock, permanent wave, rock",70
2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,318586,79,5xUf6j4upBrXZPg6AI4MRK,29sTacnS0qA9xri6YS8xLA,105.435,audio_features,-5.373,1,0.041,0.0774,0.147,0.35,0.828,0.000217,0.000161,1994-03-09,71,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",64
1wlKw9NAWVWpx7OIAyg9EA,Fell On Black Days,283026,71,5xUf6j4upBrXZPg6AI4MRK,29sTacnS0qA9xri6YS8xLA,101.069,audio_features,-5.745,0,0.0271,0.141,0.514,0.574,0.739,0.00152,0.000328,1994-03-09,71,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",64
78YJJJH55MSyk7547100sW,The Day I Tried To Live,320106,61,5xUf6j4upBrXZPg6AI4MRK,29sTacnS0qA9xri6YS8xLA,133.248,audio_features,-6.051,1,0.0555,0.0903,0.305,0.472,0.752,0.000164,0.181,1994-03-09,71,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",64
2bdUkiK4p2wuaqzcBLm1zc,4th Of July,308866,53,5xUf6j4upBrXZPg6AI4MRK,29sTacnS0qA9xri6YS8xLA,142.203,audio_features,-5.692,0,0.0378,0.175,0.201,0.355,0.754,0.118,0.000936,1994-03-09,71,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",64
6ox3xc5CNTDQiAINfzP8Zw,My Wave,312613,53,5xUf6j4upBrXZPg6AI4MRK,29sTacnS0qA9xri6YS8xLA,126.591,audio_features,-4.535,0,0.061,0.0937,0.705,0.509,0.95,0.000132,0.00302,1994-03-09,71,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",64
1jMaB19DiVR8OihLSuYFOt,Spoonman,246920,71,5xUf6j4upBrXZPg6AI4MRK,4K8bxkPDa5HENw0TK7WxJh,92.711,audio_features,-5.624,1,0.0313,0.258,0.834,0.457,0.902,2.17e-05,0.196,1994-03-09,62,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",64
4xdHI4eFNst0vTZuuKrWjr,Black Hole Sun,318586,56,5xUf6j4upBrXZPg6AI4MRK,4K8bxkPDa5HENw0TK7WxJh,105.435,audio_features,-5.373,1,0.041,0.0774,0.147,0.35,0.828,0.000217,0.000161,1994-03-09,62,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",64
1iArQTuOzxvrtniGmkyy92,Burden In My Hand,290106,64,5xUf6j4upBrXZPg6AI4MRK,1IVa98im1RfxYp6qeOIg2B,183.031,audio_features,-8.928,1,0.0394,0.177,0.589,0.319,0.803,0.00534,0.0126,1996-05-21,59,1996,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",64
5TLA7O0ogTqwZHbS3ERabw,Blow Up The Outside World,345666,60,5xUf6j4upBrXZPg6AI4MRK,1IVa98im1RfxYp6qeOIg2B,140.156,audio_features,-10.043,1,0.0358,0.126,0.148,0.33,0.529,0.000807,0.214,1996-05-21,59,1996,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",64
6ZzeXWwDvMzrgCWt9RwBj1,Pretty Noose,251866,59,5xUf6j4upBrXZPg6AI4MRK,1IVa98im1RfxYp6qeOIg2B,150.893,audio_features,-7.97,1,0.0643,0.222,0.317,0.389,0.925,1.79e-05,0.244,1996-05-21,59,1996,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",64
6qLEOZvf5gI7kWE63JE7p3,Interstate Love Song - 2019 Remaster,194853,77,2UazAtjfzqBF0Nho2awK4z,57lcTrUlYgfMIPvBUsVU6h,170.814,audio_features,-7.327,1,0.0452,0.126,0.49,0.215,0.927,0.000273,0.00661,1994-06-07,69,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
4fjsOdrWMaKf70x21h5XbX,Vasoline - 2019 Remaster,176546,66,2UazAtjfzqBF0Nho2awK4z,57lcTrUlYgfMIPvBUsVU6h,168.672,audio_features,-7.086,1,0.088,0.0887,0.353,0.295,0.977,0.00147,0.000187,1994-06-07,69,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
2E6elGQS3KaKR7QdfzQXdP,Big Empty - 2019 Remaster,294800,62,2UazAtjfzqBF0Nho2awK4z,57lcTrUlYgfMIPvBUsVU6h,121.683,audio_features,-9.976,1,0.0406,0.124,0.283,0.336,0.62,0.0293,0.0,1994-06-07,69,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
24U1h00cprjT12WiDL1YX8,Unglued - 2019 Remaster,154306,57,2UazAtjfzqBF0Nho2awK4z,57lcTrUlYgfMIPvBUsVU6h,146.022,audio_features,-5.005,1,0.0645,0.135,0.364,0.441,0.985,0.000541,0.00368,1994-06-07,69,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
0vDSbxxAm67GWHYueykkpc,Still Remains - 2019 Remaster,213360,52,2UazAtjfzqBF0Nho2awK4z,57lcTrUlYgfMIPvBUsVU6h,131.744,audio_features,-6.461,1,0.0433,0.0976,0.531,0.378,0.912,0.00442,1.77e-06,1994-06-07,69,1994,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
2gdtLnVGGg80Kj9GiqP0vH,Trippin' on a Hole in a Paper Heart,175920,63,2UazAtjfzqBF0Nho2awK4z,2JJEIN6LvQJQTJDfnYdDAe,106.479,audio_features,-3.857,1,0.0632,0.157,0.446,0.47,0.989,0.000386,0.00161,1996-03-26,56,1996,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
7mHk9xv1aYsd0T3m9nolyk,Big Bang Baby,202813,54,2UazAtjfzqBF0Nho2awK4z,2JJEIN6LvQJQTJDfnYdDAe,122.785,audio_features,-3.881,0,0.0398,0.304,0.696,0.506,0.964,0.00814,0.0159,1996-03-26,56,1996,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
6wNwHBUjsessjRioNVFbaO,Sour Girl,256253,58,2UazAtjfzqBF0Nho2awK4z,0NgdZp0Z9HGsowYxPBYQSV,207.575,audio_features,-6.619,1,0.0295,0.239,0.737,0.394,0.663,0.0769,0.00644,1999-10-08,52,1999,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
0Im8piS5MwtQAnpWVla5iw,Down,228960,54,2UazAtjfzqBF0Nho2awK4z,0NgdZp0Z9HGsowYxPBYQSV,134.823,audio_features,-3.853,0,0.073,0.105,0.216,0.411,0.953,0.000209,0.0007,1999-10-08,52,1999,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
3ftHrCjsTUPLgI48m67byk,Plush - Acoustic,230293,66,2UazAtjfzqBF0Nho2awK4z,1fyLNx6wxgDA59wFInnyup,133.377,audio_features,-11.018,0,0.04,0.659,0.283,0.643,0.364,0.715,0.0,2003-11-10,60,2003,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
2TAQ9YGehOKWDqDak5DuXc,Plush,310400,61,2UazAtjfzqBF0Nho2awK4z,1fyLNx6wxgDA59wFInnyup,144.591,audio_features,-6.049,0,0.0441,0.166,0.439,0.417,0.913,0.00248,1.09e-06,2003-11-10,60,2003,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
16x4zrgor3ewwEbPgSrTAB,Creep,332626,55,2UazAtjfzqBF0Nho2awK4z,1fyLNx6wxgDA59wFInnyup,107.745,audio_features,-6.32,0,0.0287,0.11,0.161,0.659,0.563,0.00431,0.0155,2003-11-10,60,2003,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
600s08VdbjiyAjDGDjYSFI,Interstate Love Song,193613,57,2UazAtjfzqBF0Nho2awK4z,1fyLNx6wxgDA59wFInnyup,170.748,audio_features,-5.053,1,0.0509,0.238,0.484,0.214,0.947,0.000553,0.00322,2003-11-10,60,2003,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",64
1FkoVC85Ds3mFoK0fVqEqP,Self Esteem,257826,79,5LfGQac0EIXyAN8aUwmNAQ,7IDywTRaCI8qzS3X8tNU3x,104.56,audio_features,-7.595,1,0.0476,0.359,0.706,0.488,0.862,0.0204,0.0,1994-04-08,73,1994,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
5JJDu0Z5DKe7mR31MGksSg,Come Out and Play,197800,75,5LfGQac0EIXyAN8aUwmNAQ,7IDywTRaCI8qzS3X8tNU3x,158.29,audio_features,-8.788,1,0.0809,0.0762,0.921,0.519,0.77,0.0675,3.48e-06,1994-04-08,73,1994,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
0vQPY1VCcvZa2Mm6QM63Le,Gotta Get Away,232160,64,5LfGQac0EIXyAN8aUwmNAQ,7IDywTRaCI8qzS3X8tNU3x,132.782,audio_features,-7.634,0,0.0402,0.0789,0.796,0.568,0.826,0.00082,8.56e-06,1994-04-08,73,1994,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
5tFzUj1jV09bo4wBQWSbDl,Bad Habit,223906,63,5LfGQac0EIXyAN8aUwmNAQ,7IDywTRaCI8qzS3X8tNU3x,148.08,audio_features,-7.581,1,0.0791,0.106,0.383,0.354,0.73,0.0251,0.0,1994-04-08,73,1994,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
6LjDGj9Hn5ERX3uhrT9LGV,Nitro (Youth Energy),146960,56,5LfGQac0EIXyAN8aUwmNAQ,7IDywTRaCI8qzS3X8tNU3x,158.593,audio_features,-6.353,0,0.0654,0.12,0.763,0.322,0.902,0.000814,0.0,1994-04-08,73,1994,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright,180160,84,5LfGQac0EIXyAN8aUwmNAQ,2RNTBrSO8U8XjjEj9RVvZ5,99.607,audio_features,-4.203,1,0.0337,0.0579,0.766,0.523,0.943,0.00704,3.81e-05,1998-11-16,77,1998,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
3SFXsFpeGmBTtQvKiwYMDA,Pretty Fly (For A White Guy),188666,78,5LfGQac0EIXyAN8aUwmNAQ,2RNTBrSO8U8XjjEj9RVvZ5,143.373,audio_features,-3.707,0,0.102,0.0717,0.963,0.723,0.895,0.088,0.0,1998-11-16,77,1998,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
0sNKiz82ATCvT3f3XVVUUj,Why Don't You Get A Job,172466,76,5LfGQac0EIXyAN8aUwmNAQ,2RNTBrSO8U8XjjEj9RVvZ5,107.932,audio_features,-4.478,1,0.0719,0.281,0.544,0.766,0.882,0.0674,2.3e-06,1998-11-16,77,1998,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
0D2A4Rid7gnlcwlspLTkx0,Staring At The Sun,133586,67,5LfGQac0EIXyAN8aUwmNAQ,2RNTBrSO8U8XjjEj9RVvZ5,87.833,audio_features,-3.925,1,0.202,0.123,0.729,0.403,0.952,0.259,0.0,1998-11-16,77,1998,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
0CUYFHDVPANZRwa2SQsoWs,Americana,195160,60,5LfGQac0EIXyAN8aUwmNAQ,2RNTBrSO8U8XjjEj9RVvZ5,147.141,audio_features,-4.67,1,0.0947,0.408,0.81,0.377,0.824,0.00756,0.000446,1998-11-16,77,1998,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
6hwQ69v7VbPhTTR2fOtYX7,Want You Bad,202573,74,5LfGQac0EIXyAN8aUwmNAQ,09OM7urF0SXgJqbFcllYQs,105.544,audio_features,-4.28,1,0.0538,0.307,0.614,0.491,0.966,5.59e-05,0.0,2000-11-14,67,2000,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
6gfDXAX85YWdVwxpbz0npv,Original Prankster,220946,66,5LfGQac0EIXyAN8aUwmNAQ,09OM7urF0SXgJqbFcllYQs,146.804,audio_features,-4.251,1,0.0334,0.284,0.961,0.664,0.877,0.000542,2.95e-05,2000-11-14,67,2000,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
1qYcHo4wiesUC2VIRch45G,(Can't Get My) Head Around You,134760,70,5LfGQac0EIXyAN8aUwmNAQ,6mVLRZmHfO3CQIk5e1WXBL,143.28,audio_features,-4.643,1,0.0771,0.0916,0.646,0.539,0.814,0.00807,1.36e-05,2003-12-09,63,2003,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
3lfmqF0ULXRHlWxBeaHo3t,Hit That,169413,68,5LfGQac0EIXyAN8aUwmNAQ,6mVLRZmHfO3CQIk5e1WXBL,131.952,audio_features,-3.045,1,0.0321,0.0596,0.962,0.704,0.809,0.0233,0.0,2003-12-09,63,2003,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",177826,84,5LfGQac0EIXyAN8aUwmNAQ,67v63ubEsvDUQkYMzI7A9t,126.115,audio_features,-3.159,1,0.0638,0.197,0.601,0.55,0.917,0.00428,0.0,2008-06-17,74,2008,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
7xm8RWCCBYvEVx1VyErDa3,Half-Truism,205946,65,5LfGQac0EIXyAN8aUwmNAQ,67v63ubEsvDUQkYMzI7A9t,144.112,audio_features,-3.798,1,0.0397,0.0701,0.402,0.431,0.918,0.00072,6.16e-06,2008-06-17,74,2008,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",74
5PntSbMHC1ud6Vvl8x56qd,Loser,235000,74,3vbKDsSS70ZX9D2OcvbZmS,0iIGP4Sxw3KR4OCFv2yvz8,85.387,audio_features,-10.45,1,0.119,0.405,0.786,0.654,0.611,0.0337,0.000178,1994-03-01,62,1994,"alternative rock, anti-folk, permanent wave, rock",63
5NTZM8YYeKM2YsGSffVIge,Loser,235000,70,3vbKDsSS70ZX9D2OcvbZmS,1M1dhwZE65bqGfbUdMzvlj,170.776,audio_features,-10.39,0,0.133,0.348,0.836,0.615,0.616,0.0399,0.000129,1994-03-01,59,1994,"alternative rock, anti-folk, permanent wave, rock",63
47OEl1PttAFxNEf9KRmx23,Devils Haircut,195440,56,3vbKDsSS70ZX9D2OcvbZmS,1Pus5h1qGedCn4CtOuPVtp,123.22,audio_features,-4.734,1,0.0283,0.169,0.797,0.684,0.771,0.133,0.00112,1996-06-18,51,1996,"alternative rock, anti-folk, permanent wave, rock",63
0myfUjrUP8kMrk48nOXAY0,Where It's At,330946,54,3vbKDsSS70ZX9D2OcvbZmS,1Pus5h1qGedCn4CtOuPVtp,96.943,audio_features,-7.142,1,0.0535,0.076,0.532,0.68,0.671,0.171,0.0285,1996-06-18,51,1996,"alternative rock, anti-folk, permanent wave, rock",63
29i8axWOLDmgbiutJb9prB,Lost Cause,227360,57,3vbKDsSS70ZX9D2OcvbZmS,5ieP11rJQvuYz0Ov3k03cy,119.877,audio_features,-8.728,1,0.0297,0.467,0.214,0.611,0.577,0.26,0.000807,2002-01-01,51,2002,"alternative rock, anti-folk, permanent wave, rock",63
01MBhRpvFkbeRwAp7gcF2W,E-Pro,202360,59,3vbKDsSS70ZX9D2OcvbZmS,2EugWXUZjr78KJFqZavvZT,95.794,audio_features,-6.253,0,0.0769,0.101,0.69,0.624,0.959,0.00133,0.171,2005-01-01,54,2005,"alternative rock, anti-folk, permanent wave, rock",63
7zeCIWu37bKFJuem8MTyM1,Go It Alone,248840,53,3vbKDsSS70ZX9D2OcvbZmS,2EugWXUZjr78KJFqZavvZT,149.953,audio_features,-10.438,1,0.0564,0.105,0.519,0.869,0.393,0.557,0.557,2005-01-01,54,2005,"alternative rock, anti-folk, permanent wave, rock",63
2iWfZFAF8BCi0CY4NyuP8D,Gamma Ray,176920,63,3vbKDsSS70ZX9D2OcvbZmS,3D278bVsRcK48RvV5yLVt8,168.116,audio_features,-4.213,0,0.0385,0.329,0.7,0.603,0.909,0.109,0.249,2008-07-08,54,2008,"alternative rock, anti-folk, permanent wave, rock",63
0Xg68XXMRWzKQvD5S6BFvI,Dust On The Bottle,224666,73,78OAtwN3XpjMcjibnF2Kw5,1hB7vz3JKWZ2sKEPeVolH9,99.942,audio_features,-11.124,1,0.0389,0.292,0.858,0.736,0.614,0.0237,5.84e-06,1994-01-01,63,1994,"contemporary country, country, country road",53
57IEs29xqMQaAkjQ8iQuI0,Party Crowd,198440,60,78OAtwN3XpjMcjibnF2Kw5,1hB7vz3JKWZ2sKEPeVolH9,127.141,audio_features,-11.661,1,0.0292,0.0795,0.767,0.758,0.655,0.0379,0.0,1994-01-01,63,1994,"contemporary country, country, country road",53
0Puj4YlTm6xNzDDADXHMI9,Sabotage,178440,77,03r4iKL2g2442PT9n2UKsx,6lfjbwFGzQ6aSNP1N3JlT8,168.131,audio_features,-7.332,0,0.102,0.0961,0.543,0.324,0.938,0.032,0.0321,1994-05-23,68,1994,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",66
21REQ1bCUWphT2QK3bLWYQ,Sure Shot,199666,62,03r4iKL2g2442PT9n2UKsx,6lfjbwFGzQ6aSNP1N3JlT8,97.978,audio_features,-7.924,1,0.164,0.301,0.549,0.692,0.799,0.388,0.0,1994-05-23,68,1994,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",66
6aaPceG6TnixvAZQ1wBMdp,Get It Together,245626,56,03r4iKL2g2442PT9n2UKsx,6lfjbwFGzQ6aSNP1N3JlT8,101.02,audio_features,-7.997,1,0.326,0.106,0.734,0.854,0.649,0.281,0.0,1994-05-23,68,1994,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",66
18tgx070tbAM4TKxEwzWaG,Root Down,212093,53,03r4iKL2g2442PT9n2UKsx,6lfjbwFGzQ6aSNP1N3JlT8,100.003,audio_features,-7.588,1,0.0868,0.399,0.887,0.838,0.921,0.319,3.27e-06,1994-05-23,68,1994,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",66
6fyfrrqJe9XOlNNgxHwJ3h,Flute Loop - Remastered 2009,114653,61,03r4iKL2g2442PT9n2UKsx,3Ba5eDpzB4yLBfJsraQM4G,104.466,audio_features,-8.798,1,0.231,0.379,0.236,0.8,0.788,0.0149,0.000448,1994-05-23,54,1994,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",66
5fpizYGbi5IQoEraj6FP0R,Intergalactic - Remastered 2009,231493,72,03r4iKL2g2442PT9n2UKsx,6eGYLONkDMja0MNtZWnRRB,105.932,audio_features,-6.119,1,0.303,0.246,0.47,0.734,0.864,0.022,9.85e-06,1998-07-14,63,1998,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",66
1OIigmKerSiw9creKBH0UH,Body Movin' - Remastered 2009,183586,55,03r4iKL2g2442PT9n2UKsx,6eGYLONkDMja0MNtZWnRRB,99.036,audio_features,-6.518,1,0.0953,0.0357,0.565,0.755,0.918,0.00363,0.012,1998-07-14,63,1998,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",66
10FLYqpqDN4uo6eWtD6WEB,I Don't Know - Remastered 2009,180373,54,03r4iKL2g2442PT9n2UKsx,6eGYLONkDMja0MNtZWnRRB,114.024,audio_features,-15.172,1,0.0662,0.0713,0.96,0.869,0.406,0.447,0.903,1998-07-14,63,1998,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",66
1k4lRM7YrGxJerGbf9VzXk,Super Disco Breakin' - Remastered 2009,127240,51,03r4iKL2g2442PT9n2UKsx,6eGYLONkDMja0MNtZWnRRB,102.015,audio_features,-5.658,0,0.0728,0.121,0.708,0.663,0.932,0.00101,0.00444,1998-07-14,63,1998,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",66
25pl7kV4OxafIc9wPAggYf,So What'Cha Want,217066,62,03r4iKL2g2442PT9n2UKsx,0OqOIHkfdZ6tqkKd8QQcS2,171.093,audio_features,-3.556,0,0.274,0.069,0.706,0.695,0.978,0.0764,3.12e-05,1999-01-01,53,1999,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",66
0rVd7bTGtrQUW34xSLzozd,Intergalactic,210106,56,03r4iKL2g2442PT9n2UKsx,0AJhDqW2o17B1c7FuihKaS,105.971,audio_features,-6.504,1,0.281,0.0628,0.361,0.731,0.881,0.0105,6.31e-05,2005-11-07,47,2005,"alternative rock, east coast hip hop, golden age hip hop, hip hop, old school hip hop, rap, rap rock, rock",66
7nYvUtkQMx1v80S2FH2s9J,Regulate,248866,76,2B4ZHz4QDWJTXPFPgO5peE,2VMGv3inRLPM4GOMXf37qu,95.265,audio_features,-12.999,0,0.216,0.115,0.763,0.849,0.521,0.304,1.65e-06,1994-06-07,68,1994,"g funk, gangster rap, hardcore hip hop, hip hop, west coast rap",60
2ImuQo1g14CTR9hZAZD3aQ,This D.J.,203026,70,2B4ZHz4QDWJTXPFPgO5peE,2VMGv3inRLPM4GOMXf37qu,92.035,audio_features,-10.268,0,0.134,0.112,0.58,0.804,0.443,0.0312,0.0225,1994-06-07,68,1994,"g funk, gangster rap, hardcore hip hop, hip hop, west coast rap",60
