song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness,year
1Oi2zpmL81Q0yScF1zxaC0,127.641,audio_features,-5.15,0,0.153,0.0764,0.461,0.845,0.576,0.139,0.0,1999
2zbjlcLi1VQWqDNYdhyx1l,96.085,audio_features,-11.959,0,0.0366,0.468,0.661,0.733,0.395,0.279,2.37e-06,1999
15MJ5NThPjj6xhPcts8MiY,95.769,audio_features,-9.397,1,0.0266,0.411,0.547,0.497,0.719,0.0613,0.0,1999
0eEXcw3JLVXcRxYrVYMy68,98.243,audio_features,-9.201,1,0.229,0.0929,0.841,0.866,0.534,0.184,0.266,1999
1wsRitfRRtWyEapl0q22o8,103.68,audio_features,-5.764,1,0.188,0.155,0.489,0.599,0.957,0.0129,7.06e-05,1999
4BggEwLhGfrbrl7JBhC8EC,103.502,audio_features,-4.17,0,0.081,0.107,0.609,0.736,0.811,0.00132,0.000142,1999
0Ed7MeXx64f6OcIuoTRCg1,168.96,audio_features,-4.361,1,0.116,0.139,0.929,0.765,0.88,0.176,1e-05,1999
1TEZWG1FdjzDdercCguTwj,97.57,audio_features,-5.996,1,0.082,0.718,0.284,0.573,0.929,0.00218,0.0723,1999
0n2SEXB2qoRQg171q7XqeW,115.996,audio_features,-3.908,1,0.0338,0.295,0.961,0.609,0.923,0.16,4.73e-06,1999
3QV7NYkrmV0Q0IHdFJw9hO,122.07,audio_features,-7.066,0,0.0382,0.278,0.906,0.689,0.886,0.0664,0.0,1999
6qc34bnVOyqGDPni8H5W0U,139.803,audio_features,-8.498,1,0.0324,0.124,0.243,0.561,0.543,0.26,0.0,1999
6YYd5MLpu45J0uLrMdivF7,103.04,audio_features,-7.654,1,0.189,0.222,0.697,0.934,0.459,0.0516,0.0,1999
5Mmk2ii6laakqfeCT7OnVD,121.549,audio_features,-6.959,1,0.0654,0.07,0.714,0.706,0.888,0.119,9.64e-05,1999
3hfMKCMfKcKctpjtH0TB76,82.85,audio_features,-4.789,1,0.0297,0.0964,0.645,0.522,0.747,0.235,1.06e-05,1999
6aF5JtQSrh7wNrkDE9B0My,143.821,audio_features,-4.77,1,0.0754,0.291,0.581,0.56,0.903,0.00132,0.0,1999
6OkDb9fyi22Pr6QJIrUNdJ,99.948,audio_features,-5.652,1,0.268,0.17,0.761,0.646,0.752,0.664,0.0,1999
6264zKFgXM13JuRBX4MMyD,106.606,audio_features,-5.085,1,0.0362,0.0818,0.341,0.328,0.826,0.000224,0.000944,1999
1sxUaLi0G2vB7dl4ogtCxH,113.76,audio_features,-5.034,1,0.0368,0.109,0.967,0.728,0.94,0.0814,0.000162,1999
2yAVzRiEQooPEJ9SYx11L3,128.007,audio_features,-11.471,0,0.0582,0.39,0.765,0.822,0.969,0.259,0.000153,1999
5TAf4lnZCZTLlZHNZMLFLi,76.403,audio_features,-7.284,1,0.0299,0.0804,0.736,0.593,0.642,0.313,0.000582,1999
0IVAlb0cFCH1cQ974iR1TU,90.438,audio_features,-4.827,1,0.189,0.164,0.869,0.782,0.589,0.148,0.0,1999
0QnONzv3TvHAWk294h6DaQ,112.053,audio_features,-6.97,1,0.0276,0.193,0.774,0.622,0.692,0.363,0.000158,1999
4anqYZt4APNlFwQixpbdZR,99.137,audio_features,-6.995,0,0.406,0.417,0.393,0.612,0.659,0.0137,0.0,1999
0IVkP59yJ9GFF6B7IrvrxA,140.993,audio_features,-9.904,1,0.037,0.11,0.843,0.709,0.446,0.716,2.39e-05,1999
4Y8vb1uy9IjM2V1hqvrAid,96.59,audio_features,-6.54,1,0.0299,0.0947,0.623,0.568,0.748,0.0626,2.18e-06,1999
1Y372uxsCkKqNclj2ercap,90.941,audio_features,-9.097,1,0.0526,0.086,0.774,0.738,0.483,0.467,0.0,1999
6RNDeRnWsRMjPdNVgupZCs,113.535,audio_features,-9.054,1,0.0239,0.0943,0.65,0.748,0.551,0.243,1.57e-06,1999
5773KSWFzg9kCc8yazjbSt,160.488,audio_features,-3.341,0,0.0668,0.0986,0.616,0.603,0.864,0.055,0.00493,1999
1iQ5E4z6CJ38dIzvMI9Wdo,97.582,audio_features,-3.488,1,0.207,0.264,0.517,0.939,0.486,0.172,0.0,1999
5hrxAFrYbNTLjAYSrmbpgr,81.109,audio_features,-8.195,0,0.0479,0.296,0.765,0.695,0.432,0.312,0.0,1999
1MQTmpYOZ6fcMQc56Hdo7T,127.059,audio_features,-6.729,1,0.0701,0.0789,0.539,0.426,0.929,0.00162,0.105,1999
6NUoNxL3tWnICLhFQ5obEW,107.33,audio_features,-6.486,1,0.0251,0.0714,0.929,0.707,0.635,0.0259,0.0,1999
2pX4FpOgwItRVPPUFdRcxA,115.996,audio_features,-3.908,1,0.0338,0.295,0.961,0.609,0.923,0.16,4.73e-06,1999
7rqaqQurHzR5xHAhdm1gmM,122.841,audio_features,-7.38,1,0.0295,0.0755,0.765,0.705,0.7,0.0192,0.0,1999
1DSJNBNhGZCigg9ll5VeZv,104.001,audio_features,-4.288,0,0.0341,0.32,0.96,0.748,0.939,0.0534,0.0,1999
6ISuXA3UCPMtsyEUGUTAyn,128.164,audio_features,-6.544,1,0.0376,0.344,0.528,0.582,0.765,0.00106,0.0506,1999
0EtirusGt3LivUmALXSMVe,91.968,audio_features,-4.224,1,0.258,0.04,0.776,0.865,0.589,0.0218,4.6e-06,1999
6O7pihLJgeqxUnG7u9oYL2,149.887,audio_features,-3.965,1,0.0493,0.287,0.499,0.557,0.978,0.000393,4.42e-06,1999
3y4LxiYMgDl4RethdzpmNe,136.859,audio_features,-9.007,1,0.029,0.251,0.278,0.529,0.496,0.173,0.0,1999
0aGQHMr7bc23Y9Ts84ffop,96.682,audio_features,-1.464,1,0.183,0.0613,0.774,0.504,0.96,0.00417,0.569,1999
2yTnWN1R5j6grXC8YLf5mc,139.965,audio_features,-4.599,1,0.0775,0.254,0.534,0.331,0.946,0.0309,5.62e-06,1999
4VSyH8AkIt3kaR5xIPFVVi,92.186,audio_features,-7.435,1,0.0506,0.194,0.76,0.705,0.725,0.0352,0.0149,1999
0VbOBom0Ya2zrlSpv7II1C,106.927,audio_features,-5.617,1,0.0374,0.0988,0.543,0.553,0.872,0.00109,0.00115,1999
6sbXGUn9V9ZaLwLdOfpKRE,108.037,audio_features,-2.994,0,0.037,0.617,0.75,0.661,0.973,0.11,1.74e-05,1999
4l0HxP8wm5iWHqo9myvFsm,160.502,audio_features,-3.413,0,0.0704,0.104,0.659,0.6,0.87,0.0593,0.00635,1999
4pdLZsxq0y5oJDb6Cxlokw,81.029,audio_features,-8.106,0,0.285,0.189,0.757,0.729,0.442,0.151,0.0,1999
7lmeHLHBe4nmXzuXc0HDjk,117.906,audio_features,-5.399,1,0.0727,0.356,0.503,0.47,0.978,0.0261,1.09e-05,1999
5N6M8yDiMV32T6Rkzh8EbW,138.489,audio_features,-4.623,0,0.0386,0.025,0.968,0.801,0.948,0.0117,0.457,1999
5yaCquc7koPqtgj7v0lwHX,125.013,audio_features,-6.165,0,0.0418,0.103,0.84,0.695,0.945,0.00341,0.0727,1999
42nSaPdT6g3ZIMHmKLlP2p,130.992,audio_features,-4.81,0,0.0549,0.35,0.906,0.82,0.937,0.135,0.000122,1999
1OBMSzh2ocRqK2gUFaMBSM,128.822,audio_features,-3.136,0,0.034,0.357,0.938,0.652,0.871,0.000535,1.23e-05,1999
5PMKzsUsTpZZGsCcJBuhP2,103.032,audio_features,-6.166,0,0.0844,0.0419,0.868,0.854,0.543,0.0402,5.73e-05,1999
6q4aoWgTQ8td2AvqQXuFqm,98.986,audio_features,-8.042,1,0.0298,0.178,0.282,0.541,0.776,0.00147,0.000221,1999
4cKGldbhGJniI8BrB3K6tb,93.896,audio_features,-6.389,0,0.0306,0.0642,0.736,0.636,0.761,0.0517,0.0,1999
4agp6oHofabdUedr0B1krj,191.476,audio_features,-11.112,1,0.529,0.108,0.677,0.412,0.829,0.394,0.0,1999
5SlKhaPcdIfSjpoM2QtM4C,100.601,audio_features,-5.524,1,0.0952,0.148,0.591,0.451,0.937,0.00244,0.000112,1999
3yUcJwYu7fXAfqMj9krY6l,79.984,audio_features,-9.942,0,0.0427,0.0665,0.762,0.725,0.583,0.3,0.000238,1999
2HmMklpgK8vGCpJmPpz1yG,124.9,audio_features,-7.427,1,0.0297,0.279,0.61,0.723,0.674,0.0986,1.83e-05,1999
286ek1kspX7VFaheXFSvPk,110.003,audio_features,-6.889,0,0.0496,0.229,0.417,0.531,0.793,0.000192,0.0241,1999
1Rvl8qsKJurfFTyWLBI9ib,147.518,audio_features,-7.269,0,0.0699,0.207,0.776,0.651,0.747,0.0528,0.0,1999
22bX2FwXSvG49G0bPWm5nc,149.896,audio_features,-5.548,0,0.0587,0.358,0.246,0.433,0.895,0.000127,1.7e-05,1999
5zOWyxUVE0i9Ziwm6cE7aF,86.372,audio_features,-8.117,1,0.0323,0.0563,0.792,0.657,0.376,0.301,6.8e-06,1999
2yYX7KbfWZrezWVW1vN3iz,100.348,audio_features,-4.364,0,0.217,0.415,0.13,0.293,0.997,0.000463,3.95e-05,1999
7A0apkTSTvMbSI7yplcmlh,118.903,audio_features,-3.205,1,0.106,0.246,0.779,0.829,0.915,0.226,1.25e-05,1999
6kZqCqD1r08sJAQ1TjuEpM,144.292,audio_features,-6.601,1,0.0359,0.153,0.422,0.434,0.808,0.0233,0.0111,1999
567UAkWoLBqZ709s3Qcbze,97.911,audio_features,-5.931,1,0.126,0.0348,0.68,0.777,0.601,0.0406,0.00201,1999
30oTS7bm0aH3p7lqjEIu8q,95.201,audio_features,-5.878,1,0.269,0.287,0.749,0.875,0.745,0.0227,2.37e-06,1999
6mwA6YiKDjAUG8kWvRRUPh,129.752,audio_features,-9.115,1,0.03,0.131,0.256,0.661,0.346,0.452,0.0,1999
6da04YB906XonC6IQNC44u,182.218,audio_features,-5.143,1,0.364,0.341,0.513,0.66,0.789,0.0527,0.0,1999
0jsANwwkkHyyeNyuTFq2XO,200.031,audio_features,-5.872,1,0.37,0.349,0.789,0.524,0.816,0.383,0.0,1999
7A07Yu1dRND3RKDzbhKrDs,125.556,audio_features,-11.015,0,0.0362,0.0829,0.455,0.659,0.433,0.117,0.000427,1999
5bGmuxShUba9maPswDnhCs,142.137,audio_features,-6.833,1,0.112,0.345,0.818,0.754,0.819,0.0684,0.0,1999
1UI0l2L66HJ9AtoEOlHzv4,95.996,audio_features,-5.693,1,0.0259,0.102,0.806,0.745,0.742,0.42,0.0,1999
5EYdTPdJD74r9EVZBztqGG,122.979,audio_features,-6.254,0,0.0384,0.123,0.97,0.831,0.735,0.00397,0.0205,1999
6nozDLxeL0TE4MS9GqYU1v,85.031,audio_features,-9.88,1,0.0279,0.0884,0.739,0.61,0.497,0.32,6.11e-05,1999
751gBcu62kORDelX7FV0mM,79.981,audio_features,-9.928,0,0.0415,0.0694,0.738,0.722,0.595,0.284,0.00054,1999
1cjBan0t4eBk2Y5j17hdyf,88.957,audio_features,-5.066,1,0.0325,0.0556,0.726,0.695,0.579,0.000479,0.0,1999
47oS7xB31QQUyPCgHpM3VZ,128.043,audio_features,-5.827,0,0.133,0.0718,0.78,0.7,0.865,0.0136,7.71e-05,1999
3nqm3DdVskqbHhmb8S8hMd,107.569,audio_features,-6.787,1,0.1,0.35,0.69,0.47,0.915,0.000954,7.58e-06,1999
3gY6tiCNsuVi6s8kPV6aQg,94.0,audio_features,-5.058,0,0.352,0.0598,0.929,0.634,0.845,0.00602,5.29e-06,1999
6korvxtUEyt590jUFOfADm,98.871,audio_features,-11.707,1,0.0412,0.027,0.82,0.792,0.476,0.372,0.0157,1999
3x4yV0hW5Ve3TKhFkXSqFn,94.02,audio_features,-7.0,0,0.0353,0.109,0.814,0.68,0.625,0.0645,5.81e-05,1999
5n49jN2souYjOuP9vHDpu4,144.844,audio_features,-6.936,1,0.0374,0.0757,0.745,0.683,0.554,0.52,0.0,1999
0LWINYMC4s8QTdDSb1B3Q3,91.464,audio_features,-6.571,1,0.0743,0.744,0.734,0.503,0.785,0.295,0.0,1999
1CAw3ethNuSDPf3E7luSFF,82.011,audio_features,-7.422,0,0.202,0.153,0.581,0.705,0.511,0.125,1.72e-06,1999
4U6mBgGP8FXN6UH4T3AJhu,139.912,audio_features,-11.831,1,0.0318,0.0632,0.227,0.624,0.306,0.634,2.67e-05,1999
71J3ktUHU5n0EWAfD7VVFX,103.32,audio_features,-5.93,1,0.041,0.0294,0.949,0.854,0.848,0.234,6.66e-05,1999
3nKLfeoq3YedJIZqvRW3Qz,93.865,audio_features,-10.01,1,0.0247,0.378,0.696,0.68,0.589,0.152,0.0,1999
0mgTAs7MVas9SyGNQeKFJp,105.314,audio_features,-6.42,1,0.0486,0.095,0.887,0.821,0.78,0.227,3.56e-06,1999
1k691v8ChLgDiuLLKnjyj6,153.974,audio_features,-11.327,1,0.0429,0.091,0.684,0.547,0.277,0.67,0.0,1999
3Lpg4XUPBhscufuiSCNd30,100.412,audio_features,-6.809,1,0.0248,0.261,0.797,0.745,0.639,0.0784,7.99e-06,1999
3unSYVLOSglxPFNOwYXRA0,91.335,audio_features,-8.336,1,0.0392,0.105,0.844,0.832,0.555,0.508,2.65e-05,1999
6EBZUvwV9xe93KYexS7GJl,96.086,audio_features,-6.675,1,0.179,0.148,0.128,0.846,0.666,0.000344,0.000862,1999
25pl7kV4OxafIc9wPAggYf,171.093,audio_features,-3.556,0,0.274,0.069,0.706,0.695,0.978,0.0764,3.12e-05,1999
2RtvkLz5tmOXlzz918It6E,126.15,audio_features,-8.309,0,0.0462,0.129,0.377,0.74,0.359,0.0951,0.0,1999
1ghlpxVfPbFH2jenrv9vVw,79.986,audio_features,-15.755,1,0.041,0.28,0.282,0.471,0.411,0.733,0.853,1999
7AimHQrOUoUTYbVX87D3Zl,99.093,audio_features,-8.312,0,0.0486,0.313,0.729,0.458,0.779,0.00184,4.28e-05,1999
57kdeoYzgGaKzRWj4XM1u8,167.289,audio_features,-5.947,1,0.315,0.194,0.703,0.672,0.837,0.106,0.0,1999
5mqGns8pOrveF3VQessfVO,99.273,audio_features,-6.595,1,0.0259,0.497,0.795,0.745,0.619,0.181,0.0,1999
6TqXieeBcZZHyaO14hQpKx,121.989,audio_features,-13.148,1,0.0303,0.0995,0.523,0.657,0.447,0.478,0.00105,1999
5u2qiqQGUBy8fvXTvs9i2X,96.325,audio_features,-4.638,1,0.124,0.0956,0.267,0.38,0.994,0.000536,0.00128,1999
2uZwyxrg6VPvlVsvclIfel,102.053,audio_features,-9.131,0,0.0298,0.268,0.453,0.664,0.396,0.52,0.0,1999
4FI0rdztOAYJZMupujL5Gp,92.236,audio_features,-3.764,1,0.431,0.121,0.756,0.876,0.573,0.294,0.0,1999
6JgHKt0WwdwlXIht6M0mqa,78.454,audio_features,-15.094,1,0.0307,0.122,0.169,0.328,0.13,0.892,0.0129,1999
199p1rquWNc5inYj6u8UhW,96.801,audio_features,-5.31,1,0.0287,0.164,0.784,0.621,0.795,0.231,0.0,1999
73ljrkSg4A0q3ByU0Cu7mw,135.986,audio_features,-4.813,1,0.0465,0.0459,0.969,0.785,0.931,0.0148,0.637,1999
1Fsh5wWvmeIPwIZBgnN7XJ,93.478,audio_features,-6.592,1,0.0359,0.109,0.693,0.703,0.551,0.603,0.0,1999
2x98hOxbd1cnV6AKhPRUcX,91.343,audio_features,-6.206,0,0.248,0.223,0.527,0.782,0.764,0.126,1.14e-05,1999
3OIHgTyQdiAGMmpjQaNxp3,144.918,audio_features,-6.201,0,0.0464,0.14,0.568,0.541,0.854,0.18,0.0,1999
3BsaRV5QIulYz2lV9WWa8T,167.998,audio_features,-5.088,0,0.0252,0.0765,0.683,0.63,0.625,0.231,0.0,1999
5H1mAzh396id1TPT0JaItz,97.765,audio_features,-4.916,0,0.0324,0.114,0.841,0.467,0.715,0.398,0.0,1999
3MFDQq6V7GW6OmhVWIyrHO,159.959,audio_features,-3.065,1,0.0256,0.325,0.851,0.574,0.684,0.138,0.0,1999
7C11GdiguhLd9j7Y6jHFm9,102.35,audio_features,-16.995,1,0.0395,0.168,0.339,0.353,0.165,0.883,0.0,1999
4DEYwr2SLpvj6plN2ngIfB,91.899,audio_features,-6.369,0,0.0563,0.205,0.414,0.513,0.921,8.12e-05,0.0421,1999
0uhYgQQ6WX9rCONnum7Fmw,146.367,audio_features,-14.223,1,0.0287,0.118,0.199,0.324,0.211,0.944,0.0031,1999
7yNTZj1ugKCeRJdSP1meOk,98.746,audio_features,-7.542,1,0.0305,0.27,0.293,0.644,0.644,0.245,0.00083,1999
6PyD9wjBeQB2pFZJl14KsM,118.94,audio_features,-6.283,1,0.0296,0.124,0.894,0.692,0.624,0.0983,0.000144,1999
5an6zLElxCiCAEbeInEqRY,103.205,audio_features,-7.061,1,0.0272,0.114,0.689,0.744,0.593,0.248,9.92e-06,1999
4TofVhKSYwFXRtbYo5M3h4,104.522,audio_features,-6.481,1,0.0322,0.389,0.575,0.532,0.753,0.0105,0.0,1999
24hke0P7QZEb62QC4XzG9y,198.357,audio_features,-6.068,1,0.0502,0.245,0.972,0.474,0.568,0.824,2.32e-06,1999
2uqQXl3CWniLE0Uhfb7izu,106.525,audio_features,-4.945,1,0.103,0.151,0.111,0.375,0.979,6.35e-05,0.0,1999
7JEnT0uFWcwZqNZWv7hC9N,99.362,audio_features,-13.719,1,0.096,0.0753,0.6,0.605,0.349,0.238,0.0,1999
3hMHG6lx9QHVcfYSUr5PoM,156.786,audio_features,-7.251,0,0.0369,0.142,0.737,0.552,0.871,0.154,1.12e-06,1999
2MEvYNn2tRvFDAucAtAKVq,85.571,audio_features,-1.803,0,0.262,0.204,0.685,0.539,0.931,0.000713,0.0,1999
5BeY2wY4rGFD1Q3aXO83Bv,147.715,audio_features,-8.311,1,0.0289,0.135,0.263,0.444,0.484,0.12,0.0,1999
0UuMzFglgjKnYuAmkICf1P,139.964,audio_features,-6.403,1,0.0383,0.09,0.962,0.822,0.564,0.229,0.000295,1999
6GU3eVzFRKEFme03ut4b6G,79.576,audio_features,-5.026,0,0.0619,0.0495,0.685,0.813,0.746,0.341,2.09e-06,1999
5SEBSAio1N77Vbrj1cAEGb,102.549,audio_features,-7.721,0,0.357,0.317,0.604,0.752,0.753,0.114,0.0,1999
79DjV1vsU6yVoCbrQNNDdI,146.039,audio_features,-10.642,1,0.027,0.12,0.143,0.592,0.39,0.477,0.0,1999
4WtICkpsJ5SjhWoYzDHiBz,105.754,audio_features,-10.341,0,0.0501,0.122,0.904,0.756,0.74,0.589,1.21e-06,1999
3NrfU7FvNF0w6mGcFVnlUj,142.965,audio_features,-10.193,0,0.0489,0.082,0.937,0.582,0.509,0.134,0.0,1999
2p9InWsxSanp9HH1nQKN8H,138.022,audio_features,-3.106,0,0.0311,0.324,0.972,0.639,0.991,0.00889,0.0107,1999
0BUoLE4o9eVahDHvTqak67,88.684,audio_features,-6.063,1,0.0428,0.109,0.51,0.648,0.622,0.00152,5.97e-05,1999
24SUWisv2lYQiB3bVpE1sn,91.891,audio_features,-7.494,1,0.0769,0.147,0.627,0.627,0.914,0.0627,0.0,1999
158DIbrVt4YbqNnWyRCS3P,90.0,audio_features,-4.399,0,0.222,0.109,0.412,0.678,0.77,0.00583,0.0,1999
4V78u7Pbx6G33eej60wwOK,91.289,audio_features,-7.917,1,0.0361,0.101,0.226,0.498,0.714,0.000915,0.361,1999
3PH5D5REO8HsGCtxS5JuLf,161.918,audio_features,-5.269,1,0.0344,0.302,0.769,0.491,0.657,0.187,0.0,1999
26CKi8JrfHO28g0rJ7RMUD,96.288,audio_features,-7.432,1,0.0861,0.372,0.963,0.665,0.494,0.645,0.0,1999
6vgN6KGstss0GnBbKlMNK9,101.99,audio_features,-7.175,1,0.0352,0.0344,0.734,0.627,0.716,0.127,0.0,1999
5Ds0VGkTSQ1jf4KzLUpZPb,96.895,audio_features,-8.8,1,0.0246,0.181,0.542,0.721,0.558,0.491,0.00538,1999
7uYroF9RRrhRJBrigRvB6H,99.816,audio_features,-5.034,1,0.155,0.0616,0.738,0.814,0.808,0.161,0.0,1999
2p9sprAX27D6U5cuSE9NsM,95.941,audio_features,-7.332,1,0.327,0.0557,0.839,0.836,0.484,0.0454,0.0,1999
4TGHOWSNAwUXn5onDQr0P1,101.781,audio_features,-7.483,0,0.346,0.0934,0.836,0.934,0.495,0.0544,0.0,1999
0NpBzxRYK7lcC0T98mLjCI,165.329,audio_features,-5.372,1,0.0804,0.189,0.783,0.695,0.622,0.389,9.46e-06,1999
2tkeEsJUjKLM1zKeWJ3RqU,83.918,audio_features,-8.954,1,0.0395,0.12,0.802,0.654,0.331,0.309,0.0,1999
5Sm1X46tna50RstHZvw072,95.03,audio_features,-4.639,1,0.187,0.297,0.804,0.869,0.697,0.00838,0.0,1999
6OQrmEIK8KOOVcSoSaEo40,188.309,audio_features,-3.463,1,0.356,0.045,0.399,0.647,0.98,0.0301,8.56e-05,1999
7AHw9SfOITU9Q7sj3V5vxV,98.866,audio_features,-7.521,1,0.0363,0.345,0.601,0.605,0.804,0.265,4.93e-06,1999
2WoqgtWEBbbBKMDN6Becs7,119.959,audio_features,-5.173,0,0.0285,0.0874,0.962,0.699,0.789,0.13,0.287,1999
7sZDbHZiuHEzS00vzCuhqS,111.187,audio_features,-7.306,0,0.257,0.0724,0.914,0.9,0.845,0.465,0.0,1999
6uZkCMDKvKw5r6qaiYM3J2,101.206,audio_features,-8.39,1,0.0247,0.104,0.689,0.616,0.521,0.703,0.0,1999
5KQNhnUSvG8VSs24qEoSu9,76.98,audio_features,-8.794,1,0.304,0.435,0.383,0.713,0.691,0.00864,0.0,1999
31KK3pcPclmIt087tPuwMr,99.034,audio_features,-6.582,1,0.0418,0.0638,0.672,0.924,0.75,0.007,0.000198,1999
1lcaG7worZLgdGuniOfGje,119.974,audio_features,-8.846,0,0.149,0.316,0.732,0.515,0.878,0.226,0.0,1999
33JJG2BO1r1u57K2XpwfmK,152.389,audio_features,-4.616,1,0.0601,0.149,0.963,0.587,0.717,0.274,0.0157,1999
0TF3F5Lw5apoD1zvR8LikO,131.704,audio_features,-7.923,1,0.0423,0.0924,0.843,0.687,0.704,0.0745,0.0,1999
0Hxty2K8F2DrrCXQyQVpBo,128.563,audio_features,-5.212,1,0.0442,0.108,0.713,0.602,0.876,0.000122,7.16e-06,1999
460Wn6Dq2uMviG5nPXtPnb,94.911,audio_features,-3.311,1,0.0501,0.136,0.797,0.758,0.896,0.173,3.18e-05,1999
3jXptpf8Z3aU9O1Bj6YCl0,129.801,audio_features,-5.266,1,0.0829,0.0934,0.262,0.455,0.909,0.000229,0.0,1999
2bvO1KXbUd4vySCWGNqIIa,128.863,audio_features,-5.881,1,0.027,0.0952,0.322,0.61,0.637,0.61,0.0,1999
1ZAZ1mKRV35Hosm3KPWNzK,164.047,audio_features,-10.479,1,0.107,0.294,0.797,0.664,0.415,0.303,2.03e-06,1999
4yKZACkuudvfd600H2dQie,110.864,audio_features,-6.344,1,0.0604,0.056,0.968,0.879,0.626,0.205,6.07e-05,1999
1a1LNRtmRJ46EqjVja044n,81.099,audio_features,-7.291,0,0.166,0.329,0.496,0.716,0.658,0.0573,0.0,1999
7kYDU5WPTcNSOkJMRv9tsp,83.624,audio_features,-13.236,1,0.0338,0.0988,0.0799,0.154,0.138,0.931,1e-06,1999
6IPJ7LeWIOhxPW8Sq3nIGc,104.386,audio_features,-7.177,1,0.0769,0.0612,0.411,0.527,0.771,0.1,0.0529,1999
4C2vKZ0tciewPr6RrYZ4QD,77.566,audio_features,-5.559,1,0.0253,0.25,0.711,0.655,0.551,0.0682,0.0,1999
7I1fHMDNlHobS8SBUJAUDt,83.11,audio_features,-5.3,1,0.0685,0.0393,0.713,0.733,0.668,0.0137,1.57e-06,1999
1iTBq0Ux2qwvZKshWnXHyt,100.034,audio_features,-7.799,1,0.0234,0.0916,0.702,0.721,0.586,0.227,2.64e-06,1999
39sICagGOiysHxoIBRyLLi,103.523,audio_features,-3.383,1,0.0565,0.407,0.588,0.427,0.952,0.0252,0.0,1999
58s4iqgXFzXhBndBkg2AaD,72.01,audio_features,-8.784,1,0.0386,0.102,0.292,0.583,0.435,0.434,5.49e-05,1999
3gRlmtdCyNoKiyozn2pqc9,93.79,audio_features,-6.132,0,0.316,0.0845,0.832,0.753,0.749,0.0285,0.0,1999
7Gpr3kKk4BMgItz6UbI73q,102.379,audio_features,-8.202,0,0.0271,0.117,0.38,0.378,0.474,0.28,0.00138,1999
3GDuUE4akp2XivZop7OXc0,121.228,audio_features,-5.243,1,0.0437,0.322,0.965,0.84,0.717,0.346,0.0,1999
3T74kgnbHw8JqkYGJKD4Tl,119.78,audio_features,-7.041,1,0.0407,0.119,0.562,0.673,0.785,0.114,0.000904,1999
1Se0r96r0gnqg67kJPmESc,124.536,audio_features,-2.359,0,0.212,0.0708,0.186,0.343,0.983,0.00107,0.296,1999
59uqWPaagd0khPaauWM2lU,119.959,audio_features,-5.173,0,0.0285,0.0874,0.962,0.699,0.789,0.13,0.287,1999
3HMOMdRPywfouYx5B4PvaH,94.095,audio_features,-5.651,1,0.031,0.0962,0.458,0.264,0.812,1.35e-05,0.108,1999
5GdtZl7qkwkZBLrZGebhLu,188.803,audio_features,-19.28,1,0.0387,0.267,0.949,0.559,0.296,0.281,1.32e-06,1999
57sW3h2la9QOJFQn7g647K,126.722,audio_features,-11.024,1,0.0318,0.162,0.845,0.74,0.561,0.0399,0.0,1999
32yottFNSCL9Nho9biIKzY,130.228,audio_features,-9.767,0,0.0349,0.559,0.328,0.692,0.4,0.212,1.55e-05,1999
4qn3XK6IW2cKjWjSk37t6p,97.063,audio_features,-8.19,1,0.144,0.38,0.568,0.751,0.719,0.167,0.0461,1999
3pKsUMqpVr4ZJ13Mm91Xig,111.671,audio_features,-10.614,1,0.0444,0.0665,0.352,0.344,0.955,5.4e-06,0.111,1999
7on45JTbuUgroAC4DXwBqQ,100.869,audio_features,-4.216,1,0.142,0.0915,0.586,0.639,0.947,0.00896,0.00173,1999
3CeYdUfGPCjKMDYyI1PpCh,123.229,audio_features,-3.265,1,0.0574,0.0756,0.513,0.458,0.795,0.00316,0.000202,1999
25LbeGnYJuqbkxqc8VyhTs,104.398,audio_features,-6.035,1,0.0525,0.184,0.503,0.608,0.881,3.89e-05,0.0028,1999
1ZWoj485L6n4QRN0ahm5iY,158.866,audio_features,-10.129,1,0.102,0.327,0.681,0.619,0.271,0.852,0.0,1999
0HlzmRe40lfvU5L3THU1hd,69.963,audio_features,-11.098,1,0.0572,0.039,0.67,0.504,0.446,0.118,0.0,1999
0Vpswx5knuuXW8HmNK1LrT,104.396,audio_features,-6.2,1,0.0353,0.0918,0.715,0.589,0.551,0.67,1.01e-06,1999
6wNwHBUjsessjRioNVFbaO,207.575,audio_features,-6.619,1,0.0295,0.239,0.737,0.394,0.663,0.0769,0.00644,1999
0JFOXqd9N6RlMaAFlaaqFw,77.349,audio_features,-8.658,1,0.033,0.0825,0.264,0.457,0.541,0.169,8.5e-06,1999
6nwAubYnLGl7F7cDuOoVLp,96.978,audio_features,-9.221,1,0.391,0.112,0.403,0.79,0.728,0.366,0.0,1999
0eEJrthp6PcMd33xs2NLrc,140.535,audio_features,-4.331,0,0.0488,0.0715,0.837,0.586,0.889,1.35e-05,0.607,1999
7vXKZJy7buchKnncu1meOh,126.0,audio_features,-7.628,0,0.0514,0.189,0.899,0.868,0.577,0.538,0.000915,1999
3I9K8tSZRsAw7bRYfbhJEA,185.423,audio_features,-3.991,1,0.274,0.0674,0.323,0.282,0.996,0.00668,0.0,1999
3cpZPDaWYxxy0Ho2uIyYRW,147.014,audio_features,-6.108,1,0.142,0.0895,0.412,0.275,0.872,0.000204,0.00509,1999
