artist_id,artist_genres,artist_popularity,year
4DZGvSv2oMkBUnPz67E6z6,"contemporary country, country road, modern country rock",47,2014
1HxXNvsraqrsgfmju1yKk8,"alternative emo, emo, philly indie, pov: indie",56,2014
2wY79sveU1sp5g7SokKOiI,"pop, uk pop",82,2014
3fMbdgg4jU18AjLCKBhRSm,"r&b, soul",80,2014
2uYWxilOVlUdk4oV9DvwqK,"brooklyn indie, pov: indie",81,2014
2wY79sveU1sp5g7SokKOiI,"pop, uk pop",82,2014
0Y5tJX1MQlPlqiwlOH1tJY,"hip hop, rap, slap house",90,2014
5U2zidY0OdTB6P5axinwOZ,,53,2014
39xmI59WrIMyyJjSDq6WCu,"ccm, christian alternative rock, christian music",56,2014
0hCNtLu0JehylgoiP8L4Gh,"hip pop, pop, queens hip hop, rap",84,2014
7cYEt1pqMgXJdq00hAwVpT,alternative r&b,77,2014
4AK6F7OLvEQ5QYCBNiQWHq,"boy band, pop, post-teen pop, talent show",81,2014
0MeLMJJcouYXCymQSHPn8g,"acoustic pop, ambient worship, chamber pop",66,2014
00FQb4jTyendYWaN8pK0wa,"art pop, pop",88,2014
7CajNmpbOovFoOoasH2HaY,"dance pop, edm, electro house, house, pop, pop dance, progressive house, uk dance",82,2014
00FQb4jTyendYWaN8pK0wa,"art pop, pop",88,2014
1dWEYMPtNmvSVaDNLgB6NV,"la indie, modern alternative rock, modern rock, pov: indie",60,2014
2FXC3k01G6Gw61bmprjgqS,"irish singer-songwriter, modern rock, pov: indie",80,2014
4nvFFLtv7ZqoTr83387uK4,"k-rap, korean r&b",58,2014
6vWDO969PvNqNYHIOW5v0m,"pop, r&b",82,2014
0OpWIlokQeE7BNQMhuu2Nx,"contemporary country, country, country rap, country road, redneck",57,2014
5Pwc4xIPtQLFEnJriah9YJ,"piano rock, pop",80,2014
5Pwc4xIPtQLFEnJriah9YJ,"piano rock, pop",80,2014
2qdONMCoDngQk0eV4Avs1i,,46,2014
6roFdX1y5BYSbp60OTJWMd,"contemporary country, country, country road, modern country rock",68,2014
4TONBKcqVR1LmPdfJxvkMU,"contemporary country, country road, modern country rock",44,2014
07PdYoE4jVRF6Ut40GgVSP,"latin hip hop, mexican hip hop",74,2014
3HR1xtIsUefdFnkI1XHgeA,saskatchewan indie,56,2014
2ysnwxxNtSgbb9t1m2Ur4j,"folk-pop, neo-singer-songwriter, talent show",70,2014
6eJqAWJdd8JhAN1pQGie4r,"ccm, christian alternative rock, christian music",62,2014
7qG3b048QCHVRO5Pv1T5lw,"dance pop, latin pop, mexican pop",75,2014
49EE6lVLgU8sp7dFgPshgM,"banda, musica mexicana, norteno",69,2014
1lc8mnyGrCLtPhCoWjRxjM,"aussietronica, australian dance, australian indie, indietronica, nu disco",55,2014
6OqhFYFJDnBBHas02HopPT,"escape room, japanese electropop",52,2014
00FQb4jTyendYWaN8pK0wa,"art pop, pop",88,2014
4yBK75WVCQXej1p04GWqxH,"atl hip hop, crunk, dirty south rap, gangster rap, old school atlanta hip hop, rap, southern hip hop, trap",69,2014
2BTZIqw0ntH9MvilQ3ewNY,"dance pop, new wave pop, permanent wave, soft rock",68,2014
2uYWxilOVlUdk4oV9DvwqK,"brooklyn indie, pov: indie",81,2014
0hCNtLu0JehylgoiP8L4Gh,"hip pop, pop, queens hip hop, rap",84,2014
5Zq7R5qmi58ByYyBQTlNuk,"contemporary country, country, country road, modern country rock",67,2014
4AK6F7OLvEQ5QYCBNiQWHq,"boy band, pop, post-teen pop, talent show",81,2014
3b8QkneNDz4JHKKKlLgYZg,"contemporary country, country, country pop, country road, modern country rock",71,2014
0I6yADrmeyvw66g7yjkqIF,"otacore, pixel, pov: indie",72,2014
6pBeJe1VuufnPUFm2KI1oS,,52,2014
06HL4z0CvFAxyc27GXpf02,pop,100,2014
2HPaUgqeutzr3jx5a9WyDV,"r&b, rap, urban contemporary",76,2014
0c2yelD6HE33WZYXbn8CEJ,"corrido, corridos tumbados, musica mexicana, norteno, sierreno",59,2014
6vVztIuqdDHvYWxOEXCzjN,orlando indie,58,2014
4fXkvh05wFhuH77MfD4m9o,retro soul,52,2014
7H55rcKCfwqkyDFH9wpKM6,pop,69,2014
66CXWjxzNUsdJxJ2JdwvnR,pop,86,2014
1vyhD5VmyZ7KMfW5gqLgo5,"reggaeton, reggaeton colombiano, trap latino, urbano latino",83,2014
0FEJqmeLRzsXj8hgcZaAyB,french pop,65,2014
2o5jDhtHVPhrJdv3cEQ99Z,"big room, brostep, dutch edm, edm, house, pop dance, slap house, trance",80,2014
66lH4jAE7pqPlOlzUKbwA0,"contemporary country, country, country dawn, country road",66,2014
1tnjjbgszXYa8BbyTzwM0w,"american shoegaze, dreamgaze, dreamo, grungegaze, indie shoegaze, nu gaze, shoegaze",52,2014
5lwmRuXgjX8xIwlnauTZIP,"bachata, latin hip hop, latin pop, urbano latino",79,2014
5Pwc4xIPtQLFEnJriah9YJ,"piano rock, pop",80,2014
4gzpq5DPGxSnKTe4SA8HAU,"permanent wave, pop",85,2014
1dgdvbogmctybPrGEcnYf6,"house, uk dance",54,2014
4UXqAaa6dQYAk18Lv7PEgX,"emo, modern rock, pop, rock",76,2014
11Y54BxlxC3UIAUkU2eadQ,"ccm, christian alternative rock, christian music",56,2014
53XhwfbYqKCa1cC15pYq2q,"modern rock, pop, rock",84,2014
5yCkSShz4MTqE4Lp6fVZMz,"broadway, show tunes",57,2014
30fXKjFrJ6I9tfwia1ZZMG,"maine indie, new england americana",45,2014
53XhwfbYqKCa1cC15pYq2q,"modern rock, pop, rock",84,2014
4MoAOfV4ROWofLG3a3hhBN,"contemporary country, country, country road, modern country rock",71,2014
137W8MRPWKqSmrBGDBFSop,"hip hop, pittsburgh rap, pop rap, rap, southern hip hop, trap",78,2014
4MoAOfV4ROWofLG3a3hhBN,"contemporary country, country, country road, modern country rock",71,2014
4bPiOPI4V99cepEftvBYak,"banda, musica mexicana, norteno",65,2014
3HiuzBlSW7pGDXlSFMhO2g,"memphis hip hop, rap, southern hip hop, tennessee hip hop, trap",69,2014
2R57sY41L9XvGPiIgHOaYq,"alternative metal, candy pop",56,2014
0EmeFodog0BfCgMzAIvKQp,"colombian pop, dance pop, latin pop, pop",84,2014
6pBNfggcZZDCmb0p92OnGn,"contemporary country, country, country road, modern country rock",57,2014
2S5hlvw4CMtMGswFtfdK15,"brighton indie, garage rock, modern alternative rock, modern blues rock, modern hard rock, modern rock, rock",62,2014
3SgHzT552wy2W8pNLaLk24,"ccm, christian music, world worship, worship",70,2014
6B5c4sch27tWHAGdarpPaW,"alternative metal, nu metal, post-grunge, south african rock",66,2014
0MeLMJJcouYXCymQSHPn8g,"acoustic pop, ambient worship, chamber pop",66,2014
28j8lBWDdDSHSSt5oPlsX2,"edm, electro house",61,2014
29ywwKkxfoH7iWwNY1UezA,"ccm, christian alternative rock, christian music",51,2014
4lCsf6uYTVnWSKm99eKkdY,ambient idm,47,2014
2WX2uTcsvV5OnS0inACecP,"neo mellow, uk pop",67,2014
5lwmRuXgjX8xIwlnauTZIP,"bachata, latin hip hop, latin pop, urbano latino",79,2014
3Yl4nkmEa8BSuGWbwhdLDq,"girl group, post-teen pop, talent show",51,2014
6TxY5T8v9RjF7Ry4XQvWT5,"cloud rap, dark trap, memphis hip hop, underground hip hop",57,2014
6gZq1Q6bdOxsUPUG1TaFbF,"alternative metal, nu metal, post-grunge, rap metal",65,2014
0id62QV2SZZfvBn9xpmuCl,"pop soul, r&b",62,2014
2mxe0TnaNL039ysAj51xPQ,,64,2014
3rWZHrfrsPBxVy692yAIxF,"afrofuturism, pop, post-teen pop, pov: indie",68,2014
26T4yOaOoFJvUvxR87Y9HO,"ambient worship, ccm, deep ccm, world worship, worship",66,2014
39VNwvlQTqE9SvgPjjnMpc,post-grunge,53,2014
1WgXqy2Dd70QQOU7Ay074N,"art pop, norwegian pop",70,2014
2YZyLoL8N0Wb9xBt1NhZWg,"conscious hip hop, hip hop, rap, west coast rap",86,2014
5bgfj5zUoWpyeVatGDjn6H,"atl hip hop, melodic rap, southern hip hop, trap",57,2014
2FXC3k01G6Gw61bmprjgqS,"irish singer-songwriter, modern rock, pov: indie",80,2014
6vWDO969PvNqNYHIOW5v0m,"pop, r&b",82,2014
7s3OoIocX1gTOnEvCg2VV8,"alternative emo, pov: indie",55,2014
6aaMZ3fcfLv4tEbmY7bjRM,"hip hop, rap, tennessee hip hop, underground hip hop",65,2014
4LFOoXhMhnq9U8VsZkSwxl,"banda, musica mexicana, norteno, sad sierreno",64,2014
7z5WFjZAIYejWy0NI5lv4T,"contemporary country, country, country road",69,2014
3Sz7ZnJQBIHsXLUSo0OQtM,"edmonton indie, lo-fi indie, pov: indie",77,2014
2FXC3k01G6Gw61bmprjgqS,"irish singer-songwriter, modern rock, pov: indie",80,2014
3b8QkneNDz4JHKKKlLgYZg,"contemporary country, country, country pop, country road, modern country rock",71,2014
5ZS223C6JyBfXasXxrRqOk,r&b,75,2014
0FEJqmeLRzsXj8hgcZaAyB,french pop,65,2014
3hYtANQYrE6pd2PbtEyTIy,"musica mexicana, norteno, ranchera",73,2014
2RhgnQNC74QoBlaUvT4MEe,"garage rock revival, indie garage rock, indie surf",56,2014
0c2yelD6HE33WZYXbn8CEJ,"corrido, corridos tumbados, musica mexicana, norteno, sierreno",59,2014
6lcwlkAjBPSKnFBZjjZFJs,"philly indie, pov: indie",71,2014
7qbvNcfTfckhCNM8NiR8nN,"alternative emo, dreamo, emo, indie punk, lo-fi emo",52,2014
4C50EbCS11M0VbGyH3OfLt,"canadian indie, canadian singer-songwriter, indie folk, stomp and holler",58,2014
06bDwgCHeMAwhgI8il4Y5k,"electropowerpop, otacore, pixie, pov: indie",62,2014
39vA9YljbnOApXKniLWBZv,"art pop, chamber pop, etherpop, indie pop, indie rock, indietronica, shimmer pop",53,2014
6MwPCCR936cYfM1dLsGVnl,"alternative metal, metalcore, screamo",66,2014
55Aa2cqylxrFIXC767Z865,"hip hop, new orleans rap, pop rap, rap, trap",83,2014
4VmEWwd8y9MCLwexFMdpwt,"east coast hip hop, hardcore hip hop, hip hop",67,2014
2Lxa3SFNEW0alfRvtdXOul,"banda, corrido, corridos tumbados, musica mexicana, norteno, sierreno",65,2014
0Y6dVaC9DZtPNH4591M42W,pov: indie,77,2014
2ysnwxxNtSgbb9t1m2Ur4j,"folk-pop, neo-singer-songwriter, talent show",70,2014
3CygdxquGHurS7f9LjNLkv,"contemporary country, country, country dawn, country road",60,2014
2VZNmg4vCnew4Pavo8zDdW,"compositional ambient, post-minimalism",69,2014
17Vw9uuOYB7XYjPt0LNFN0,"digital hardcore, hardvapour",56,2014
2WjvvwAX0mdWwq3aFuUdtc,reggae rock,58,2014
1gPhS1zisyXr5dHTYZyiMe,"baton rouge rap, rap, southern hip hop, trap",70,2014
6aZyMrc4doVtZyKNilOmwu,"dance pop, neo mellow, pop",66,2014
00FQb4jTyendYWaN8pK0wa,"art pop, pop",88,2014
7x8nK0m0cP2ksQf0mjWdPS,"contemporary country, country, country road, modern country rock",65,2014
2HPaUgqeutzr3jx5a9WyDV,"r&b, rap, urban contemporary",76,2014
3SgHzT552wy2W8pNLaLk24,"ccm, christian music, world worship, worship",70,2014
6APm8EjxOHSYM5B4i3vT3q,"ccm, christian alternative rock, christian indie, christian music",60,2014
3IpQziA6YwD53PQ5xbwgLF,"compositional ambient, experimental classical, icelandic classical, icelandic experimental, nordic soundtrack, soundtrack",63,2014
1gPhS1zisyXr5dHTYZyiMe,"baton rouge rap, rap, southern hip hop, trap",70,2014
610EjgFatGvVPtib97jQ8G,"ccm, christian alternative rock, christian indie, christian music, folk-pop",61,2014
49EE6lVLgU8sp7dFgPshgM,"banda, musica mexicana, norteno",69,2014
6B5c4sch27tWHAGdarpPaW,"alternative metal, nu metal, post-grunge, south african rock",66,2014
1ShZZUjkbXCjhwrb18BA8I,indie pop rap,60,2014
4C50EbCS11M0VbGyH3OfLt,"canadian indie, canadian singer-songwriter, indie folk, stomp and holler",58,2014
7s3OoIocX1gTOnEvCg2VV8,"alternative emo, pov: indie",55,2014
05fG473iIaoy82BF1aGhL8,"alternative metal, nu metal, rap metal, rock",75,2014
3grHWM9bx2E9vwJCdlRv9O,"contemporary country, country, country road, modern country rock",67,2014
7c0XG5cIJTrrAgEC3ULPiq,"hip hop, pop rap, r&b, southern hip hop, trap, trap soul",77,2014
0rZp7G3gIH6WkyeXbrZnGi,"ambient folk, indie folk, modern indie folk",69,2014
2HPaUgqeutzr3jx5a9WyDV,"r&b, rap, urban contemporary",76,2014
2y246nnP9pQT0E6v3ZMMOO,"aesthetic rap, canadian hip hop, canadian trap, cloud rap, dark trap, ottawa rap",65,2014
6vWDO969PvNqNYHIOW5v0m,"pop, r&b",82,2014
3vDpQbGnzRbRVirXlfQagB,"alternative americana, kentucky roots, nashville singer-songwriter, new americana, outlaw country",62,2014
5AtWO8IEnjhRLzaVVQxFUs,"pop r&b, r&b, teen pop",52,2014
06HL4z0CvFAxyc27GXpf02,pop,100,2014
1CMml5seBEaxQzlmaGxMPx,"indie garage rock, indie surf",47,2014
2jSGzJw0ebJLu7OLVSOcBP,"reggaeton, trap latino, urbano latino",76,2014
716ZwtZBmwROBXcFmCzfdM,"hopebeat, indie poptimism, piano rock",46,2014
0RKP52f5PNDCRZ9Luq2Sr7,"contemporary country, country road",46,2014
7fqDRFkiuwzFDde1K0taVs,,49,2014
5gCRApTajqwbnHHPbr2Fpi,"crunk, memphis hip hop, pop rap, rap, southern hip hop, trap",71,2014
2oQpz9DEfhuSbuT8hjhTDK,"indie folk, new americana, roots rock, stomp and holler",45,2014
2Lxa3SFNEW0alfRvtdXOul,"banda, corrido, corridos tumbados, musica mexicana, norteno, sierreno",65,2014
2FXC3k01G6Gw61bmprjgqS,"irish singer-songwriter, modern rock, pov: indie",80,2014
1VPmR4DJC1PlOtd0IADAO0,"cloud rap, dark trap, new orleans rap, underground hip hop",83,2014
28j8lBWDdDSHSSt5oPlsX2,"edm, electro house",61,2014
59oA5WbbQvomJz2BuRG071,"indie soul, indietronica, uk contemporary r&b",71,2014
61lyPtntblHJvA7FMMhi7E,"edm, house, pop dance, progressive house, uk dance",63,2014
0YC192cP3KPCRWx8zr8MfZ,"german soundtrack, orchestral soundtrack, soundtrack",73,2014
19Fi1Rj7kk8kyiwxpXy3yM,"pop r&b, pop rap, r&b, southern hip hop, trap, urban contemporary",57,2014
4yvcSjfu4PC0CYQyLy4wSq,"gauze pop, indietronica, modern rock, pov: indie, shiver pop",72,2014
2RhgnQNC74QoBlaUvT4MEe,"garage rock revival, indie garage rock, indie surf",56,2014
3HiuzBlSW7pGDXlSFMhO2g,"memphis hip hop, rap, southern hip hop, tennessee hip hop, trap",69,2014
00FQb4jTyendYWaN8pK0wa,"art pop, pop",88,2014
4dM6NDYSfLcspt8GLoT5aE,"edm, electronic trap",65,2014
2uYWxilOVlUdk4oV9DvwqK,"brooklyn indie, pov: indie",81,2014
00FQb4jTyendYWaN8pK0wa,"art pop, pop",88,2014
6lcwlkAjBPSKnFBZjjZFJs,"philly indie, pov: indie",71,2014
4NI5R1DbX27ODY5JTqnv2l,novelty,46,2014
5ZS223C6JyBfXasXxrRqOk,r&b,75,2014
3o2dn2O0FCVsWDFSh8qxgG,"power metal, swedish metal, swedish power metal",68,2014
21egYD1eInY6bGFcniCRT1,"swedish americana, swedish country",59,2014
3Nrfpe0tUJi4K4DXYWgMUX,"k-pop, k-pop boy group, pop",84,2014
0K1q0nXQ8is36PzOKAMbNe,"alternative rock, austindie, indie rock, modern rock",54,2014
2zwTFhb1SlPSuER7CMNOiV,indiecoustica,40,2014
13y7CgLHjMVRMDqxdx0Xdo,"atl hip hop, dirty south rap, hip hop, pop rap, rap, southern hip hop, trap",74,2014
6pBNfggcZZDCmb0p92OnGn,"contemporary country, country, country road, modern country rock",57,2014
1hzfo8twXdOegF3xireCYs,"german pop, modern rock",69,2014
0GpuSge5ffZ053NhXxgQkV,"banda, musica mexicana, norteno",68,2014
6l3HvQ5sa6mXTsMTB19rO5,"conscious hip hop, hip hop, north carolina hip hop, rap",84,2014
2FXC3k01G6Gw61bmprjgqS,"irish singer-songwriter, modern rock, pov: indie",80,2014
73sIBHcqh3Z3NyqHKZ7FOL,"atl hip hop, hip hop, rap",76,2014
1TMrnxBwZfmfRxsGzkNIHw,christian hip hop,56,2014
2FXC3k01G6Gw61bmprjgqS,"irish singer-songwriter, modern rock, pov: indie",80,2014
3dz0NnIZhtKKeXZxLOxCam,"complextro, edm, electro house, pop dance, progressive electro house",58,2014
0u2FHSq3ln94y5Q57xazwf,"australian country, australian pop, contemporary country, country, country road, modern country rock",66,2014
0c2yelD6HE33WZYXbn8CEJ,"corrido, corridos tumbados, musica mexicana, norteno, sierreno",59,2014
3FfvYsEGaIb52QPXhg4DcH,"contemporary country, country, country road, modern country rock",72,2014
0TnOYISbd1XYRBk9myaseg,"dance pop, miami hip hop, pop",80,2014
73sIBHcqh3Z3NyqHKZ7FOL,"atl hip hop, hip hop, rap",76,2014
0c2yelD6HE33WZYXbn8CEJ,"corrido, corridos tumbados, musica mexicana, norteno, sierreno",59,2014
7mnBLXK823vNxN3UWB7Gfz,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock, roots rock",68,2014
2exebQUDoIoT0dXA8BcN1P,vaporwave,58,2014
6eUKZXaKkcviH0Ku9w2n3V,"pop, singer-songwriter pop, uk pop",86,2014
4AK6F7OLvEQ5QYCBNiQWHq,"boy band, pop, post-teen pop, talent show",81,2014
4dM6NDYSfLcspt8GLoT5aE,"edm, electronic trap",65,2014
1RyvyyTE3xzB2ZywiAwp0i,"atl hip hop, hip hop, rap, southern hip hop, trap",87,2014
3IpQziA6YwD53PQ5xbwgLF,"compositional ambient, experimental classical, icelandic classical, icelandic experimental, nordic soundtrack, soundtrack",63,2014
5xd2Tg7Zo8755eCy8Gxkp8,"latin arena pop, latin pop, mexican pop",71,2014
2M4eNCvV3CJUswavkhAQg2,"orchestral soundtrack, soundtrack",60,2014
49EE6lVLgU8sp7dFgPshgM,"banda, musica mexicana, norteno",69,2014
4k62OskaTa5WApIe7p1XXR,"grupera, gruperas inmortales, norteno",53,2014
6ltzsmQQbmdoHHbLZ4ZN25,"indie folk, stomp and holler",72,2015
56ZTgzPBDge0OvCGgMO3OY,"art pop, baltimore indie, dream pop, dreamo, indie pop, indie rock, indietronica, modern dream pop, pov: indie",69,2015
2EMAnMvWE2eb56ToJVfCWs,"kentucky hip hop, r&b, rap",77,2015
4YLtscXsxbVgi031ovDDdh,"contemporary country, outlaw country",78,2015
57vWImR43h4CaDao012Ofp,afrofuturism,79,2015
2kCcBybjl3SAtIcwdWpUe3,"cloud rap, emo rap, lgbtq+ hip hop",80,2015
1Xyo4u8uXC1ZmMpatF05PJ,"canadian contemporary r&b, canadian pop, pop",92,2015
5INjqkS1o8h1imAzPqGZBb,"australian psych, modern rock, neo-psychedelic, rock",76,2015
77SW9BnxLY8rJ0RciFqkHh,"modern alternative rock, modern rock, pop, pov: indie",81,2015
4oUHIQIBe0LHzYfvXNW4QM,contemporary country,85,2015
2EMAnMvWE2eb56ToJVfCWs,"kentucky hip hop, r&b, rap",77,2015
2gbT6GPXMis0OAkZbEQCYB,"countrygaze, new jersey indie, small room",62,2015
1VPmR4DJC1PlOtd0IADAO0,"cloud rap, dark trap, new orleans rap, underground hip hop",83,2015
2YZyLoL8N0Wb9xBt1NhZWg,"conscious hip hop, hip hop, rap, west coast rap",86,2015
1VPmR4DJC1PlOtd0IADAO0,"cloud rap, dark trap, new orleans rap, underground hip hop",83,2015
1W4itxt3vwhmrgLEBuVHJ6,"boston indie, indie garage rock, pov: indie",62,2015
0Y5tJX1MQlPlqiwlOH1tJY,"hip hop, rap, slap house",90,2015
1U1el3k54VvEUzo3ybLPlM,colombian pop,81,2015
3YQKmKGau1PzlVlkL1iodx,"modern rock, pop, pov: indie, rock",77,2015
2EMAnMvWE2eb56ToJVfCWs,"kentucky hip hop, r&b, rap",77,2015
1KP6TWI40m7p3QBTU6u2xo,"indie poptimism, modern alternative rock, modern rock, pov: indie",65,2015
4LLpKhyESsyAXpc4laK94U,"hip hop, pittsburgh rap, pop rap, rap",80,2015
5INjqkS1o8h1imAzPqGZBb,"australian psych, modern rock, neo-psychedelic, rock",76,2015
2EMAnMvWE2eb56ToJVfCWs,"kentucky hip hop, r&b, rap",77,2015
1VPmR4DJC1PlOtd0IADAO0,"cloud rap, dark trap, new orleans rap, underground hip hop",83,2015
1Xyo4u8uXC1ZmMpatF05PJ,"canadian contemporary r&b, canadian pop, pop",92,2015
3rWZHrfrsPBxVy692yAIxF,"afrofuturism, pop, post-teen pop, pov: indie",68,2015
46SHBwWsqBkxI7EeeBEQG7,"florida drill, florida rap, melodic rap, miami hip hop, rap, trap, trap latino",78,2015
7iZtZyCzp3LItcw1wtPI3D,"melodic rap, mississippi hip hop, pop rap, rap, trap",69,2015
6x2LnllRG5uGarZMsD4iO8,"contemporary country, country, country road, modern country rock",70,2015
3xYXYzm9H3RzyQgBrYwIcx,"canadian americana, canadian contemporary country, outlaw country, saskatchewan indie",66,2015
3KV3p5EY4AvKxOlhGHORLg,"chicago rap, pop rap, r&b, trap, urban contemporary",71,2015
3TVXtAsR1Inumwj472S9r4,"canadian hip hop, canadian pop, hip hop, pop rap, rap",95,2015
4YLtscXsxbVgi031ovDDdh,"contemporary country, outlaw country",78,2015
1VPmR4DJC1PlOtd0IADAO0,"cloud rap, dark trap, new orleans rap, underground hip hop",83,2015
0c173mlxpT3dSFRgMO8XPh,"detroit hip hop, hip hop, pop rap, r&b, rap, trap",74,2015
3hv9jJF3adDNsBSIQDqcjp,pop soul,71,2015
6PXS4YHDkKvl1wkIl4V8DL,"new jersey rap, pop rap, rap, southern hip hop, trap",67,2015
4UXqAaa6dQYAk18Lv7PEgX,"emo, modern rock, pop, rock",76,2015
3YQKmKGau1PzlVlkL1iodx,"modern rock, pop, pov: indie, rock",77,2015
5INjqkS1o8h1imAzPqGZBb,"australian psych, modern rock, neo-psychedelic, rock",76,2015
1Xyo4u8uXC1ZmMpatF05PJ,"canadian contemporary r&b, canadian pop, pop",92,2015
7n2wHs1TKAczGzO7Dd2rGr,"canadian pop, pop, viral pop",80,2015
1uNFoZAHBGtllmzznpCI3s,"canadian pop, pop",86,2015
1Xyo4u8uXC1ZmMpatF05PJ,"canadian contemporary r&b, canadian pop, pop",92,2015
7iZtZyCzp3LItcw1wtPI3D,"melodic rap, mississippi hip hop, pop rap, rap, trap",69,2015
4dpARuHxo51G3z768sgnrY,"british soul, pop, pop soul, uk pop",83,2015
5INjqkS1o8h1imAzPqGZBb,"australian psych, modern rock, neo-psychedelic, rock",76,2015
6PXS4YHDkKvl1wkIl4V8DL,"new jersey rap, pop rap, rap, southern hip hop, trap",67,2015
0c173mlxpT3dSFRgMO8XPh,"detroit hip hop, hip hop, pop rap, r&b, rap, trap",74,2015
4dpARuHxo51G3z768sgnrY,"british soul, pop, pop soul, uk pop",83,2015
15iVAtD3s3FsQR4w1v6M0P,"chicago bop, chicago drill, chicago rap, drill, hip hop, rap, southern hip hop, trap",73,2015
4YLtscXsxbVgi031ovDDdh,"contemporary country, outlaw country",78,2015
63yrD80RY3RNEM2YDpUpO8,"alt z, electropop, pop",77,2015
5pKCCKE2ajJHZ9KAiaK11H,"barbadian pop, pop, urban contemporary",87,2015
21E3waRsmPlU7jZsS13rcj,"dance pop, pop, r&b, urban contemporary",76,2015
4MXUO7sVCaFgFjoTI5ox5c,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter",69,2015
1uNFoZAHBGtllmzznpCI3s,"canadian pop, pop",86,2015
2wUjUUtkb5lvLKcGKsKqsR,"canadian contemporary r&b, canadian pop, pop",71,2015
1RyvyyTE3xzB2ZywiAwp0i,"atl hip hop, hip hop, rap, southern hip hop, trap",87,2015
137W8MRPWKqSmrBGDBFSop,"hip hop, pittsburgh rap, pop rap, rap, southern hip hop, trap",78,2015
13ubrt8QOOCPljQ2FL1Kca,"east coast hip hop, hip hop, rap, trap",79,2015
2hR4h1Cao2ueuI7Cx9c7V8,"bedroom pop, indie pop, pov: indie",68,2015
5pKCCKE2ajJHZ9KAiaK11H,"barbadian pop, pop, urban contemporary",87,2015
00FQb4jTyendYWaN8pK0wa,"art pop, pop",88,2015
3YQKmKGau1PzlVlkL1iodx,"modern rock, pop, pov: indie, rock",77,2015
13ubrt8QOOCPljQ2FL1Kca,"east coast hip hop, hip hop, rap, trap",79,2015
0jnsk9HBra6NMjO2oANoPY,"dance pop, miami hip hop, pop, pop rap",76,2015
61TQfpvTjHYQjPrvtJPwVa,sped up,68,2015
0Y5tJX1MQlPlqiwlOH1tJY,"hip hop, rap, slap house",90,2015
1VPmR4DJC1PlOtd0IADAO0,"cloud rap, dark trap, new orleans rap, underground hip hop",83,2015
06O23tLg0or676h8EEzH7W,dark synthpop,62,2015
1VPmR4DJC1PlOtd0IADAO0,"cloud rap, dark trap, new orleans rap, underground hip hop",83,2015
3KV3p5EY4AvKxOlhGHORLg,"chicago rap, pop rap, r&b, trap, urban contemporary",71,2015
675tsBPpaZtqyiBwEf3ZEP,"new americana, north carolina roots, progressive bluegrass, stomp and holler",60,2015
4YLtscXsxbVgi031ovDDdh,"contemporary country, outlaw country",78,2015
0Y5tJX1MQlPlqiwlOH1tJY,"hip hop, rap, slap house",90,2015
3NPpFNZtSTHheNBaWC82rB,"modern alternative rock, modern rock, stomp pop",69,2015
2v7wIbCkIzxOfT3GnqCexD,"classic texas country, modern southern rock, outlaw country",62,2015
1RyvyyTE3xzB2ZywiAwp0i,"atl hip hop, hip hop, rap, southern hip hop, trap",87,2015
2IvkS5MXK0vPGnwyJsrEyV,"contemporary country, country, country road, modern country rock",69,2015
5WUlDfRSoLAfcVSX1WnrxN,"australian dance, australian pop, pop",81,2015
4dpARuHxo51G3z768sgnrY,"british soul, pop, pop soul, uk pop",83,2015
3Fe3pszR2t4TOBVz41B1WR,"folk-pop, pov: indie, san marcos tx indie, stomp and holler",59,2015
4gzpq5DPGxSnKTe4SA8HAU,"permanent wave, pop",85,2015
1Xyo4u8uXC1ZmMpatF05PJ,"canadian contemporary r&b, canadian pop, pop",92,2015
5INjqkS1o8h1imAzPqGZBb,"australian psych, modern rock, neo-psychedelic, rock",76,2015
7mDU6nMUJnOSY2Hkjz5oqM,"canadian contemporary r&b, canadian hip hop",59,2015
2YZyLoL8N0Wb9xBt1NhZWg,"conscious hip hop, hip hop, rap, west coast rap",86,2015
3TVXtAsR1Inumwj472S9r4,"canadian hip hop, canadian pop, hip hop, pop rap, rap",95,2015
5v2WhpA59TJSdPh7LCx1lN,"cloud rap, dark trap",71,2015
3xYXYzm9H3RzyQgBrYwIcx,"canadian americana, canadian contemporary country, outlaw country, saskatchewan indie",66,2015
738wLrAtLtCtFOLvQBXOXp,"dance pop, edm, electro house, moombahton, pop, pop dance",73,2015
1VPmR4DJC1PlOtd0IADAO0,"cloud rap, dark trap, new orleans rap, underground hip hop",83,2015
4dpARuHxo51G3z768sgnrY,"british soul, pop, pop soul, uk pop",83,2015
1vCWHaC5f2uS3yhpwWbIA6,"dance pop, edm, pop, pop dance",78,2015
7EGwUS3c5dXduO4sMyLWC5,"indie folk, modern folk rock, new americana, stomp and holler",54,2015
5MouCg6ta7zAxsfMEbc1uh,reggae fusion,61,2015
3NPpFNZtSTHheNBaWC82rB,"modern alternative rock, modern rock, stomp pop",69,2015
4dpARuHxo51G3z768sgnrY,"british soul, pop, pop soul, uk pop",83,2015
13ubrt8QOOCPljQ2FL1Kca,"east coast hip hop, hip hop, rap, trap",79,2015
