song_id,song_name,song_duration,song_popularity,artist_id,album_id,year
0xKBkLcF71uUQeTA7FSu4A,BEST ON EARTH (feat. BIA) - Bonus,160720,69,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,2020
7ewyZwEMNtt0lqtucOD4vs,La Boda del Huitlacoche - En Vivo,188429,74,66ihevNkSYNzRAl44dx6jJ,5Js6rpaXDIBbdJA5Xn8AYd,2020
50g9l7cOUIXt9LVl9eX784,Me Matas,203706,69,0XeEobZplHxzM9QzFQWLiR,7C8Wi2KmO6MqPYZqNuhZ1W,2020
6f3Slt0GbA2bPZlz0aIFXN,The Business,164000,79,2o5jDhtHVPhrJdv3cEQ99Z,2adSO4KU3FDjeM1PXCRDZm,2020
0uDdI4fAXCuNhQbmxENdsO,Can I,167810,69,0cGUm45nv7Z6M6qdXYQGTX,6ROLwnmW9pOioLned0DaP3,2020
4899RcGPKoSIrPi0EyCjiz,I See $'s,159040,66,3HiuzBlSW7pGDXlSFMhO2g,5LURLNXIyqBHpe5vvRTKHY,2020
5wWAwzGp2OaaoIkwcz6wZs,Life's A Mess (feat. Halsey),202193,71,4MCBfE4596Uoi2O4DtmEMz,6n9DKpOxwifT5hOXtgLZSL,2020
0lD9X7rCCtgYzdduGOjqkN,432 Hz Miracle Sleep Tone,127000,70,4rXABp4A7KjG9elWFNAbO4,0sw9KB288QlPN5Oy6993FD,2020
1KixkQVDUHggZMU9dUobgm,My Head & My Heart,174760,77,4npEfmQ6YuiwW1GpUmaq3F,26c7MmQ4w8EAvVLb4jilaM,2020
5jjZikDrEd0by1o7V3fO4y,overwhelmed,159293,71,64EHXDoln95lnccszdPum0,7E7HRywUyuqW5qH793yPbP,2020
4aarlAfLKVCTxUDNgbwhjH,Cry Baby (feat. DaBaby),137983,68,181bsRPaVXVlUKXrxwZfHK,0KjckH1EE6HRRurMIXSc0r,2020
1dIWPXMX4kRHj6Dt2DStUQ,Chosen (feat. Ty Dolla $ign),161684,75,4qXC0i02bSFstECuXP2ZpL,7AwrgenNcTAJlJF3pKL0Qr,2020
7AvprzMsRJpybaalckaT8c,Man Of The Year,136408,69,4MCBfE4596Uoi2O4DtmEMz,6n9DKpOxwifT5hOXtgLZSL,2020
6wQlQrTY5mVS8EGaFZVwVF,Smile (with The Weeknd),196180,71,4MCBfE4596Uoi2O4DtmEMz,6n9DKpOxwifT5hOXtgLZSL,2020
57VeLYXrvNxe8Vs18K2M9W,Way Out (feat. Big Sean),168906,70,2LIk90788K0zvyj2JJVwkJ,5g2INX6dnMIJG0xKygXwF3,2020
3aA6xB0tOilDDX17fIJ0Bl,Freak,284480,72,5cj0lLjcoR7YOSnhnX0Po5,3jCcsG6jkQTnUJyCACAg0r,2020
6ZuahEctZD6w75peme58hm,Wonder,172692,74,7n2wHs1TKAczGzO7Dd2rGr,3Lp4JKk2ZgNkybMRS3eZR5,2020
5YSHygGN9D0mID1NsVd5my,Reminds Me Of You,158032,71,4MCBfE4596Uoi2O4DtmEMz,16ilcI6xOgSh3Jd3bxF6MI,2020
5Wvw29RKTFSK0IuCd2qs4m,Así Soy,236068,73,4tm8CEdm4pkQsEh4jIr9Yp,7HoGZ5WQZ8PNQVVOEmwIAY,2020
3TNSVsiFngfe68UJpMq1oS,Starting Over,240413,69,4YLtscXsxbVgi031ovDDdh,4AOloVYcXn1aa4p4IhwhRM,2020
0NmuYnjETG3u3qx0OmEJev,Lil Bit,195962,69,2gBjLmx6zQnFGQJCAQpRgw,6aw4FMaYoLmhMZEI5dcq8I,2020
4DPYOF6Tvptit1xDUbOo8o,The Law of Recognition,129142,69,2JdZlNYqYJ8xY0a5nFlXdO,6ZvIedykZIKjNhYoPxozOB,2020
4jXl6VtkFFKIt3ycUQc5LT,Circles,170360,70,4LLpKhyESsyAXpc4laK94U,5sY6UIQ32GqwMLAfSNEaXb,2020
0RP1kqoSPkVXsKiQNhMKzV,mad woman,237266,71,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,2020
0OPcFAAo9LMO9xvu1L7JGD,Perc Popper,120857,67,4tYSBptyGeVyZsk8JC4JHZ,7tlluarkbgdrGwRdZk7Mr4,2020
7t3Xdbufg7q2onVsR8RBdY,Fire On Fire,246735,79,2wY79sveU1sp5g7SokKOiI,5XCBX16KNYsAe7V5hQV9mC,2020
7CdoE8U5DwrwCaLoyf3ME0,All In,156662,67,7wlFDEWiM5OoIAt8RSli8b,6MbQdX6OomgQhZU6QCqMKW,2020
1kKYjjfNYxE0YYgLa7vgVY,Higher Love,228267,74,23fqKkggKUBHNkbKtXEls4,7tcs1X9pzFvcLOPuhCstQJ,2020
6MWoRt97mnSTXZhu3ggi9C,hoax,220042,71,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,2020
1Y3TlYJNhIa7k4YAvFkJAB,One Margarita,193426,68,0BvkDsjIUla7X0k6CSWh1I,0wnaUYW25dVLAzk41fp1Ez,2020
4wGSg2Qqpt2sGCWuAZj6EN,Enjoy the Silence,257630,70,762310PdDnwsDxAQxzQkfX,6nYdAmB6enE4lKlt4IHuVT,2020
6D1SdwPIbc6mmLVZqJr4m7,Shooting Star,183850,66,45TgXXqMDdF8BkjA83OM7z,14qCy7dx554jMsZuf8braG,2020
2VPmBOuy7ZAOFSzKwW2IEt,Ridin’ Roads,205426,67,1dID9zgn0OV0Y8ud7Mh2tS,2jGU6wUOYlyscEVAh6dtg5,2020
05FxtxCg18s015HsuT6dvP,528 Hz Manifest Your Greatness,128625,69,4rXABp4A7KjG9elWFNAbO4,3M8ujVP1QVn6DT3fORDfbi,2020
3AzjcOeAmA57TIOr9zF1ZW,Physical,193829,77,6M2wZ9GZgrQXHCFfjv46we,7fJJK56U9fHixgO0HQkhtI,2020
5srKMwXoeyrRnyTnNbpgIW,People I Don't Like,142765,70,1294QqYm1VuxxjRiL9M0h9,56c9o6LVrsm995xmDpAZrA,2020
7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),182200,75,1HY2Jd0NmPuamShAr6KMms,05c49JgPmL4Uz2ZeqRx5SP,2020
73YUReisjb3A9ActdLLjJQ,happiness,315146,71,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,2020
3VayB5gLZGODx8b7RO1y5f,"No Suburban, Pt. 2",153561,70,1tG7s7S4sq2eFFW0QZyLbm,6lJqLqRmWGmsw8aLEoSlZ9,2020
54bFM56PmE4YLRnqpW6Tha,Therefore I Am,174321,75,6qqNVTkY8uBg9cP3Jd7DAH,5G58VVE9ub1KE01Mvbd8XM,2020
6KKxPIXdfaIbZ6cQgX5Gav,528 Hz Whole Body Regeneration,146062,69,4rXABp4A7KjG9elWFNAbO4,3M8ujVP1QVn6DT3fORDfbi,2020
4W8sUeokQKfHt1uTXp0Jq0,Broken,200672,70,5uLkZ7FWMTBUg1corQqdkR,2gMpqoJglKD1UJZot6YRZt,2020
3sKz6Sd72K0ofPWcJPPk6H,Said Sum,155168,66,3tJoFztHeIJkJWMrx0td2f,4faPRidDvKRvHnWdvmvVHv,2020
50Td3qilgs8BLtv8mHyT1t,Control,230880,79,03d2mJXSMtuPI0nIvLnhoS,4w177LbRYa3z07NifGptFp,2020
18jbMG8etanCMt6C5wFRDa,Lotta True Crime,202319,69,3u6lPufHw4Oww6D88rv6sB,49iT8dV8hZ5o7bqpOI5yfI,2020
6RZmhpvukfyeSURhf4kZ0d,Is It True,239266,71,5INjqkS1o8h1imAzPqGZBb,31qVWUdRrlb8thMvts0yYL,2020
6mADjHs6FXdroPzEGW6KVJ,bloody valentine,205158,71,6TIYQ3jFPwQSRmorSezPxX,57lgFncHBYu5E3igZnuCJK,2020
4cSSL3YafYjM3yjgFO1vJg,Walk Em Down (feat. Roddy Ricch),173288,69,0ErzCpIMyLcjPiwT4elrtZ,3EYg0XBIcyz3OvhIy7gsZQ,2020
1PJAY5lET9XqwAPFOdWZHw,528 Hz Bring Positive Transformation,124500,69,4rXABp4A7KjG9elWFNAbO4,3M8ujVP1QVn6DT3fORDfbi,2020
4nlvKIIetOWGIMyhjQXgOZ,The Difference,139662,72,6nxWCVXbOlEVRexSbLsTer,3QgFzksD4J43TnGIJOOrRV,2020
5wHBA7ROxraWgOBcMwVJ7P,Can You Remember The Rain - Sequence Remix,185076,72,0KppDOsHTsrrm0zAfRzZcC,5W9Qrru4JRDToERv3xxmX1,2020
0T8lt51Lvj1OAj750PH6X9,24 Horas,317362,67,0XeEobZplHxzM9QzFQWLiR,5vRoBEolA8ng3JUw3HQjMG,2020
3omcH1HGghFtzaFGgazoy8,Devil's Work,125608,73,0dlDsD7y6ccmDm8tuWCU6F,4WLWbEhOq5kphrWF5oEEou,2020
7dJN4NWQuqCjWwIT3UwOps,Useless,183693,68,5FxD8fkQZ6KcsSYupDVoSO,7HlxxaJOHK0ArY4Ae4Qfc7,2020
12yrAJr9DEtGFR30KQVK0w,528 Hz Manifest Love,121750,69,4rXABp4A7KjG9elWFNAbO4,3M8ujVP1QVn6DT3fORDfbi,2020
5suRrn5N4HNeRXOpBTdmZt,Promises (feat. Joe L Barnes),646239,70,58r1rB5t3VF5X6yXGPequV,5S36YlqZz1FP7PYCgZG5pq,2020
7aHzBx4XwGc0e1d7sKd5Md,When I Pull Up,146666,67,7Db8AKNMsmpj2CN9H8lVxH,7LfEgScSBQT6MD7ugKB6oa,2020
0F13K9dwYH2zpTWiR8d628,Go2DaMoon (feat. Kanye West),119737,71,699OTQXzgjhIYAHMy9RyPD,2QRedhP5RmKJiJ1i8VgDGR,2020
7pbg3ABlAZv2NiIdKbBBFm,Up Up And Away,147547,69,4MCBfE4596Uoi2O4DtmEMz,6n9DKpOxwifT5hOXtgLZSL,2020
5bIgzvxvlefRUCQK9JPocF,Garden Song,219681,69,1r1uxoy19fzMxunt3ONAkG,6Pp6qGEywDdofgFC1oFbSH,2020
4XfI7M5gLwEY84gYiH4RDD,Devil's Advocate,186306,71,77SW9BnxLY8rJ0RciFqkHh,4uNgt1uQs6wZRm4giB3shX,2020
5IUtvfNvOyVYZUa6AJFrnP,Spicy (feat. Post Malone),143375,72,7c0XG5cIJTrrAgEC3ULPiq,6M4Nu5UgX097dxeF2lm9P8,2020
3O5osWf1rSoKMwe6E9ZaXP,evermore (feat. Bon Iver),304106,71,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,2020
5UAN29M5pGWHmD0MkzxOIM,Brahms Lullaby,106084,75,5AUPJRWkYNsxRWihENePtH,3uPRIr3zWC1RuizWLgTMuC,2020
35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake),218901,74,0QHgL1lAIqAw0HtD7YldmP,3O6ywzP5LE5msmuBBTpaIN,2020
7qWvY6pXosRyh86pGKhXr5,No Eres La Oficial,200449,72,3sc9qeCcbKwYiiBspwVUzU,7AjLQs5QZBduKDXxb8lYwh,2020
04F42oEuKrRComYJfJuyVR,Backyard Boy,129240,71,3V0ZQW0dNuVaFtbVYgSI24,4BXCJA3xYjgSk16CqK1Zrz,2020
7gVwgc8b3XnO87TpmXXFA5,Diva (feat. Lil Tecca),172004,70,2tIP7SsRs7vjIcLrU85W8J,6baGSG5U130x5ttGIIRIwR,2020
1w3FzkhH82foC5oIbIKKut,El Amor de Mi Vida,208160,75,49EE6lVLgU8sp7dFgPshgM,6R0zUtsEyeLEPmWBhVmenf,2020
2AlYncTpVHKwHb55F9lF6O,Deep End Freestyle,115200,69,6EPlBSH2RSiettczlz7ihV,3P7EIeXmzJQNT1xs4Q6Xzd,2020
6zFMeegAMYQo0mt8rXtrli,HOLIDAY,154997,74,7jVv8c5Fj3E9VhNjxT4snq,4EvukZrmNBiqJbs3LwOSHu,2020
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,178426,99,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
2Dct3GykKZ58hpWRFfe2Qd,Heading South,171692,86,40ZNYROS4zLfyyBSs2PGe2,3Ca58JR3vDDMl5i8QKkWzP,2021
1dGr1c8CrMLDpV6mPbImSI,Lover,221306,92,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
0fCwTrRNfoNk962ati8n2K,All Your'n,218280,82,13ZEDW6vyBF12HYcZRr4EV,2T9P5dSm786uuxA5tkI1Xb,2021
7EAMXbLcL0qXmciM5SwMh2,Heart To Heart,211140,86,3Sz7ZnJQBIHsXLUSo0OQtM,67PsnkYVPNpEsZffyTWGgW,2021
5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,129882,84,5SXuuuRpukkTvsLuUknva1,7Cw4LObzgnVqSlkuIyywtI,2021
58k32my5lKofeZRtIvBDg9,HONEST,172672,83,5SXuuuRpukkTvsLuUknva1,7Cw4LObzgnVqSlkuIyywtI,2021
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,213593,84,6l3HvQ5sa6mXTsMTB19rO5,3XzSOIE6zGLliuqsVGLmUc,2021
21jGcNKet2qwijlDFuPiPb,Circles,215280,89,246dkjvS1zLTtiykXe5h60,4g1ZRSobMefqF6nelkgibi,2021
1aXV8GrmQLvgoFtBPERP7E,Jealous,122338,87,3XxNRirzbjfLdDli06zMaB,4keJsdw9XhEvimhIgXmtO1,2021
51Grh1RyUDcMBbpuyUIUHI,rises the moon,161929,85,5zVu34ozw0BzXIcNHqkO0u,295qW3R6DSM1WfePwUpgux,2021
7cLnbmx7ZUWAwyocrKz3wL,Let Go,176531,82,2rwALQ1SXdfUWPUd6WOfYS,2755rVbg8SJCsmTe0FQTLa,2021
3RauEVgRgj1IuWdJ9fDs70,The Man,190360,87,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
2vWBUC9djv6BtiGlmKiQaH,YKWIM?,212750,84,6FugQjLquBF4JzATRN70bR,60jUlxAOAcsiQUEW0XLroT,2021
3a3dQOO19moXPeTt2PomoT,What You Heard,238242,81,2ICR2m4hOBPhaYiZB3rnLW,10WCcQKzXZot04kzENu62Z,2021
5TxRUOsGeWeRl3xOML59Ai,ARE WE STILL FRIENDS?,265480,82,4V8LLVI7PbaPR0K2TGSxFF,5zi7WsKlIiUXv09tbGLKsE,2021
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,182160,91,4GNC7GD6oZMSxPGyXy4MNB,5658aM19fA3JVwTK6eQX70,2021
4y5bvROuBDPr5fuwXbIBZR,Paper Rings,222400,86,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
5WbfFTuIldjL9x7W6y5l7R,Kingston,202653,81,5szilpXHcwOqnyKLqGco5j,7jXmmQ1gNTXHyTF7uvH4Tn,2021
0TZejo18HlJ86OrWNsXKnw,Mrs Magic,208500,83,1AbJ2cmwK400LSvdvBL5Jc,3Oovjf1PZOryLQSDKwjJzO,2021
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,157560,86,246dkjvS1zLTtiykXe5h60,4g1ZRSobMefqF6nelkgibi,2021
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,190066,82,4V8LLVI7PbaPR0K2TGSxFF,5zi7WsKlIiUXv09tbGLKsE,2021
1lOe9qE0vR9zwWQAOk6CoO,Ransom,131240,84,4Ga1P7PMIsmqEZqhYZQgDo,1I6FpscJIfwf4T56VxGVsB,2021
7aEtlGHoiPAfRB084NiDmx,Beer Never Broke My Heart,186733,80,718COspgdWOnwOFpJHRZHS,0S9D5NIDp2YXhYwlvuJzqx,2021
0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND,195320,83,4V8LLVI7PbaPR0K2TGSxFF,5zi7WsKlIiUXv09tbGLKsE,2021
0nbXyq5TXYPCO7pr3N8S4I,The Box,196652,86,757aE44tKEUQEqRuT6GnEB,52u4anZbHd6UInnmHRFzba,2021
214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,234146,84,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
7xQAfvXzm3AkraOtGPWIZg,Wow.,149546,84,246dkjvS1zLTtiykXe5h60,4g1ZRSobMefqF6nelkgibi,2021
2mdEsXPu8ZmkHRRtAdC09e,Cinnamon Girl,300683,86,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,2021
4Wjhj0WjkyECccfHVIgaTq,Trust Issues,281518,83,3TVXtAsR1Inumwj472S9r4,7dqpveMVcWgbzqYrOdkFTD,2021
3p4hRhMcb6ch8OLtATMaLw,Cry,256799,85,1QAJqy2dA3ihHBFIHRphZj,4uQ5kFmXQdCxz3WvM4UUzy,2021
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,221407,85,06HL4z0CvFAxyc27GXpf02,1Uauz6ql2dIPvIOH4JiuhD,2021
23TwR29GSeJBfXnXhmDlwR,"Crazy Story, Pt. 3",191399,79,6QtgPSJPSzcnn7dPZ4VINp,5BAggP8hO7VWDSTKkNGyCi,2021
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,174000,89,6KImCVD70vtIoJWnq6nGn3,7xV2TzoaVc0ycW7fwBwAml,2021
37zuIvk4KBkAxxLJsxJaHq,Would That I,268293,77,2FXC3k01G6Gw61bmprjgqS,2c7gFThUYyo2t6ogAgIYNw,2021
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,242573,86,1vyhD5VmyZ7KMfW5gqLgo5,6ylFfzx32ICw4L1A7YWNLN,2021
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,171360,84,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),215380,81,4MCBfE4596Uoi2O4DtmEMz,5wi0oKiF99ZVACf6oTTsp2,2021
5IgjP7X4th6nMNDh4akUHb,Under The Influence,184613,88,7bXgB6jMjp9ATFy66eO08Z,3okhA6w5uau6ZNhnVpwVww,2021
7cA3PnUQDlUyBBwpRozQeo,One Man Band,186240,78,6y8XlgIV8BLlIg1tT1R10i,0eu2mZjF6JQTuLCu9ils6m,2021
6WuVLG5DRHKKuJ6deCw28p,Condemned,174673,77,40ZNYROS4zLfyyBSs2PGe2,0npZ1Ryg8HaFGeb2HKYQIz,2021
6iaSML1PIYq936g62BDtBq,Robbery,240050,82,4MCBfE4596Uoi2O4DtmEMz,1btu0SV2DOI5HoFsvUd78F,2021
2Fxmhks0bxGSBdJ92vM42m,bad guy,194087,85,6qqNVTkY8uBg9cP3Jd7DAH,0S0KGZnfBGSIssfF54WSJh,2021
43zdsphuZLzwA9k4DJhU0I,when the party's over,196077,85,6qqNVTkY8uBg9cP3Jd7DAH,0S0KGZnfBGSIssfF54WSJh,2021
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),180434,81,0YinUQ50QDB7ZxSCLyQ40k,2WrNHOba5u6P9S9xEboaUy,2021
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),178000,82,0NIPkIjTV8mB795yEIiPYL,7eed9MBclFPjjjvotfR2e9,2021
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,175720,84,0Y5tJX1MQlPlqiwlOH1tJY,2uDTi1PlpSpvAv7IRAoAEU,2021
5oady7OSE7dH7LHiqmb3Cr,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",222986,79,5dHt1vcEm9qb8fCyLcB3HL,6bI4IQKBcLX0KsTjQ9NR97,2021
60ynsPSSKe6O3sfwRnIBRf,Streets,226986,84,5cj0lLjcoR7YOSnhnX0Po5,1MmVkhiwTH0BkNOU3nw5d3,2021
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,245425,86,6qqNVTkY8uBg9cP3Jd7DAH,4i3rAwPw7Ln2YrKDusaWyT,2021
3zksbXteOCeSusJ5Xltr3t,Bubble Gum,175960,82,3l0CmX0FuQjFxr8SK7Vqag,4IlnBRDEsHcr9EWxmbgMC2,2021
3jjujdWJ72nww5eGnfs2E7,Adore You,207133,85,6KImCVD70vtIoJWnq6nGn3,7xV2TzoaVc0ycW7fwBwAml,2021
6oEVnWKgPqIEPc53OYDNqG,Could've Been (feat. Bryson Tiller),252746,80,3Y7RZ31TRPVadSFVy1o8os,0IMTA2Wz6p8CNZ0MDK2zvg,2021
3NRql0A1Ef4RCvT473iqgD,Hell N Back,213573,81,3K2Srho6NCF3o9MswGR76H,3aEdbaJGWXbBxn79DgjamF,2021
5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),142417,78,6i392l38cR3uBPF0DbNs7S,59zpaLOByFkJhc9D5Xqna9,2021
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,188386,82,3l0CmX0FuQjFxr8SK7Vqag,4kkVGtCqE2NiAKosri9Rnd,2021
3pHkh7d0lzM2AldUtz2x37,The Archer,211240,82,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
4guBZjUyrGoHsTahO3IHdj,Did It Again,116240,79,4Ga1P7PMIsmqEZqhYZQgDo,1I6FpscJIfwf4T56VxGVsB,2021
79s5XnCN4TJKTVMSmOx8Ep,Dior,216386,83,0eDvMgVFoNV3TpwtrVCoTj,6d1vGZsr6Uy3h9IigBpPAf,2021
1sUdq3kWa9dJXHu3eYOUll,"Spooky, Scary Skeletons - Undead Tombstone Remix",125624,79,5fmvGUlMVgmnCn45f1he7d,2kAB6U6XJQ9lXK7TPsmaR4,2021
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,215106,87,4GNC7GD6oZMSxPGyXy4MNB,2wiPF3m0ylst0JSk1IvZL8,2021
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),166560,80,6AgTAQt8XS6jRWi4sX7w49,26ztFK3E69j5THJQdyxC5w,2021
6klLvorLoo1sxvZcjJIY8I,Make No Sense,148629,77,7wlFDEWiM5OoIAt8RSli8b,1nzUj7VkiaytMmf2KrhK2L,2021
0Oqc0kKFsQ6MhFOLBNZIGX,Doin' Time,202192,84,00FQb4jTyendYWaN8pK0wa,5XpEKORZ4y6OrCZSKsi46A,2021
6EtKlIQmGPB9SX8UjDJG5s,Formula,91869,86,2feDdbD5araYcm6JhFHHw7,788r22Bhr3IHLTNPy8pZea,2021
2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,309120,85,6nVcHLIgY5pE2YCl8ubca1,2a2LGFK2TeN4fAKm1ZOc1I,2021
5Apvsk0suoivI1H8CmBglv,Almost (Sweet Music),217480,76,2FXC3k01G6Gw61bmprjgqS,2c7gFThUYyo2t6ogAgIYNw,2021
6MF4tRr5lU8qok8IKaFOBE,Under The Sun (with J. Cole & Lute feat. DaBaby),202040,77,1iNqsUDUraNWrj00bqssQG,2n3quCZ0anEa46j2IveacI,2021
4S4Mfvv03M1cHgIOJcbUCL,In My Room,133680,79,2h93pZq0e7k5yf4dywlkpM,71VX8yv9T2hNIYVZJVUWVp,2021
2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,143226,80,57LYzLEk2LcFghVwuWbcuS,1qgJNWnPIeK9rx7hF8JCPK,2021
6UFivO2zqqPFPoQYsEMuCc,Bags,260519,79,3l0CmX0FuQjFxr8SK7Vqag,4kkVGtCqE2NiAKosri9Rnd,2021
1SymEzIT3H8UZfibCs3TYi,Afterglow,223293,82,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),205426,79,3TVXtAsR1Inumwj472S9r4,00HZxSA1sOS9T3nA950sg4,2021
1170VohRSx6GwE6QDCHPPH,Kilby Girl,282205,78,6p2HnfM955TI1bX34dkLnI,3TSMSh5dai7WEnEGOoMXBZ,2021
50x1Ic8CaXkYNvjmxe3WXy,Those Eyes,220750,87,69bG9tC62d8oTFC9aTTosn,7rItmPh0tZpMKcFXBScaU8,2021
6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,377960,82,6KImCVD70vtIoJWnq6nGn3,7xV2TzoaVc0ycW7fwBwAml,2021
2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,198533,80,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
1ZMiCix7XSAbfAJlEZWMCp,Falling,240133,85,6KImCVD70vtIoJWnq6nGn3,7xV2TzoaVc0ycW7fwBwAml,2021
6ocbgoVGwYJhOv1GgI9NsF,7 rings,178626,86,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,2021
6K4336phprB3Mj8qwYxibR,Snow,178573,75,40ZNYROS4zLfyyBSs2PGe2,0npZ1Ryg8HaFGeb2HKYQIz,2021
1fzAuUVbzlhZ1lJAx9PtY6,Daylight,293453,85,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU",375386,78,4V8LLVI7PbaPR0K2TGSxFF,5zi7WsKlIiUXv09tbGLKsE,2021
2HZLXBOnaSRhXStMLrq9fD,Mary On A Cross,244804,83,1Qp56T7n950O3EGMsSl81D,6eOWfFjfBPRsAW0ZS4sbaF,2021
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),202093,85,3hteYQFiMFbJY7wS0xDymP,0JA38Ekhsv43y2lBj5GQkQ,2021
22vgEDb5hykfaTwLuskFGD,Sucker,181026,82,7gOdHgIoIKoe4i9Tta6qdD,1Uf67JAtkVWfdydzFFqNF2,2021
4e0FYxSROat25pH16zMTZI,Love Me,117013,80,4Ga1P7PMIsmqEZqhYZQgDo,1I6FpscJIfwf4T56VxGVsB,2021
6qL5UWxRSQYml9O99ozoLv,Love Songs - Bonus,148640,81,0f2YkMXwFNJNSX7MymevKE,5CEfb4A8SgiCOY6R7c7s34,2021
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),174853,82,246dkjvS1zLTtiykXe5h60,4g1ZRSobMefqF6nelkgibi,2021
4GssB27iJeqmfGxS94Tfij,Popular Monster,220537,78,2CmaKO2zEGJ1NWpS1yfVGz,4gxFqhVYU4wp1XDH1KiIo4,2021
12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,287266,81,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
4GeyPGMzh6VwdNcaCufY9f,God Speed,253359,74,40ZNYROS4zLfyyBSs2PGe2,0npZ1Ryg8HaFGeb2HKYQIz,2021
6CcJMwBtXByIz4zQLzFkKc,i love you,291796,82,6qqNVTkY8uBg9cP3Jd7DAH,0S0KGZnfBGSIssfF54WSJh,2021
2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,173386,79,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
5QvBXUm5MglLJ3iBfTX2Wo,RUNNING OUT OF TIME,177226,76,4V8LLVI7PbaPR0K2TGSxFF,5zi7WsKlIiUXv09tbGLKsE,2021
6gdLyYNuhWBzqwlOFSsXC7,Better Together,219573,76,718COspgdWOnwOFpJHRZHS,0S9D5NIDp2YXhYwlvuJzqx,2021
5hQSXkFgbxjZo9uCwd11so,False God,200306,79,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,2021
4IO8X9W69dIQe0EC5ALXhq,Immortal,254723,75,1URnnhqYAYcrqrcwql10ft,7xgzD7onYd1Pms93ZOtxxX,2021
